"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg-Exp1-Blatt_K-1_1-B,1_01_8102"	"neg-Exp1-Blatt_K-2_1-B,2_01_8104"	"neg-Exp1-Blatt_K-3_1-B,3_01_8107"	"neg-Exp1-Blatt_K-4_1-B,4_01_8109"	"neg-Exp1-Blatt_K-5_1-B,5_01_8111"	"neg-Exp2-Blatt_K-1_1-D,1_01_8113"	"neg-Exp2-Blatt_K-2_1-D,2_01_8115"	"neg-Exp2-Blatt_K-3_1-D,3_01_8117"	"neg-Exp1-Blatt_P-1_1-C,1_01_8103"	"neg-Exp1-Blatt_P-2_1-C,2_01_8105"	"neg-Exp1-Blatt_P-3_1-C,3_01_8108"	"neg-Exp1-Blatt_P-4_1-C,4_01_8110"	"neg-Exp1-Blatt_P-5_1-C,5_01_8112"	"neg-Exp2-Blatt_P-1_1-E,1_01_8114"	"neg-Exp2-Blatt_P-2_1-E,2_01_8116"	"neg-Exp2-Blatt_P-3_1-E,3_01_8118"	"neg-Exp2-Blatt_P-4_1-E,4_01_8121"	"neg-Exp2-Blatt_P-5_1-E,5_01_8122"
""	""	""	""	""	"667.0258"	""	""	""	"  37.45705"	""	""	""	""	""	""	""	""	""	""	""	"    467.9566"	"    335.7168"	"3.474669e+02"	"    225.4200"	"    316.4550"	"5.389932e+02"	"    392.1508"	"3.232003e+02"	"   1121.9415"	"   1044.0319"	"    891.0092"	"    522.1247"	"    698.1042"	"    700.5574"	"   1007.7903"	"    918.8735"	"    835.3516"	"    777.3768"
""	""	""	""	""	"667.2252"	""	""	""	" 234.60554"	""	""	""	""	""	""	""	""	""	""	""	"   4534.0766"	"   4032.8321"	"1.894938e+03"	"   2571.0552"	"   1600.3625"	"4.264186e+02"	"    865.1730"	"6.386380e+02"	"   2523.1712"	"   3184.4700"	"   1785.2913"	"   1895.7288"	"   2198.2076"	"    857.4257"	"    805.1990"	"   1166.9434"	"    627.6615"	"    560.7482"
""	""	""	""	""	"667.7007"	""	""	""	"  26.30051"	""	""	""	""	""	""	""	""	""	""	""	"   3357.0659"	"   5623.2085"	"3.786882e+03"	"   4234.8722"	"   4288.0448"	"3.524772e+03"	"   4632.5777"	"4.200400e+03"	"   2982.8520"	"   2593.7742"	"   2677.7480"	"   4563.0044"	"   3566.3480"	"   3855.6729"	"   2021.1417"	"   2918.9629"	"   2927.6652"	"   2863.5640"
""	""	""	""	""	"668.0246"	""	""	""	"  37.42287"	""	""	""	""	""	""	""	""	""	""	""	"    615.0769"	"    478.0956"	"3.344644e+02"	"    428.8022"	"    290.7841"	"5.546147e+02"	"    419.2881"	"4.662313e+02"	"   1491.4083"	"    939.6946"	"    867.2742"	"    552.8021"	"    874.0196"	"    838.5729"	"    906.2678"	"    898.5669"	"    661.0871"	"    988.7015"
""	""	""	""	""	"669.7016"	""	""	""	"  26.11753"	""	""	""	""	""	""	""	""	""	""	""	"   1593.1976"	"   2260.3274"	"1.998129e+03"	"   2243.1764"	"   1817.1274"	"1.838794e+03"	"   2013.7742"	"1.988076e+03"	"   1586.3605"	"   1280.4784"	"    903.4554"	"   2046.6892"	"   1193.7110"	"   1852.4950"	"   1258.6984"	"   1220.3721"	"   1392.6953"	"   1557.2130"
""	""	""	""	""	"670.1645"	""	""	""	" 263.50596"	""	""	""	""	""	""	""	""	""	""	""	"    491.7502"	"    467.9145"	"2.864851e+02"	"    374.1982"	"    377.1723"	"2.447523e+02"	"    384.1344"	"3.108313e+02"	"   4091.2027"	"   1172.9661"	"   1440.9164"	"   1473.7543"	"   1646.4190"	"    894.8793"	"   1517.0612"	"   1544.1136"	"    437.3833"	"   1863.3948"
""	""	""	""	""	"670.6680"	""	""	""	" 263.43516"	""	""	""	""	""	""	""	""	""	""	""	"    255.3997"	"    276.5212"	"1.530857e+02"	"    184.7922"	"    159.7561"	"1.486964e+02"	"    155.0310"	"1.217202e+02"	"   2454.5254"	"    742.8441"	"   1026.2464"	"    709.1684"	"   1028.5448"	"    435.0633"	"    865.8634"	"    743.8965"	"    404.2747"	"    926.3241"
""	""	""	""	""	"672.1130"	""	""	""	" 209.96542"	""	""	""	""	""	""	""	""	""	""	""	"   1598.3394"	"   1830.8367"	"1.251238e+03"	"   1025.8768"	"   1080.0445"	"8.119094e+02"	"   1589.7014"	"1.296295e+03"	"   1061.5884"	"    833.7692"	"    698.4548"	"    977.3236"	"   1013.5065"	"   1276.7800"	"   1172.8706"	"   1182.6282"	"   1222.2077"	"   1184.7479"
""	""	""	""	""	"673.2696"	""	""	""	" 360.48824"	""	""	""	""	""	""	""	""	""	""	""	"   1326.8335"	"   2822.0478"	"1.373961e+03"	"   1544.3894"	"   1544.4385"	"1.683658e+03"	"   1561.4470"	"1.636288e+03"	"   1418.3755"	"   1685.3894"	"    883.2729"	"   1447.7675"	"   1388.3227"	"   1616.9799"	"   1643.1360"	"   1386.0950"	"   2167.0830"	"   1210.0406"
""	""	""	""	""	"673.4793"	""	""	""	"1011.77591"	""	""	""	""	""	""	""	""	""	""	""	"  29912.8555"	"  20363.8166"	"2.446980e+04"	"  14525.9448"	"  14843.7291"	"1.638854e+04"	"  22761.7085"	"1.016473e+04"	"  37092.8243"	"      0.0000"	"  33485.4570"	"  22847.1926"	"  15632.4914"	"  20321.5725"	"  15969.1648"	"   8698.3435"	"   9397.1329"	"   5778.2750"
""	""	""	""	""	"673.4809"	""	""	""	" 984.56461"	""	""	""	""	""	""	""	""	""	""	""	"  11560.9689"	"  11746.2248"	"7.484734e+03"	"  13294.1658"	"  11654.6737"	"4.370251e+03"	"   5272.5060"	"6.291453e+03"	"  12926.0189"	"      0.0000"	"   9100.4542"	"   8877.8691"	"   7936.0512"	"   5756.9777"	"   5392.7629"	"   3738.4011"	"   3498.4632"	"   3136.8408"
""	""	""	""	""	"673.4802"	""	""	""	" 962.84869"	""	""	""	""	""	""	""	""	""	""	""	"  17215.6667"	"  16824.2198"	"1.008572e+04"	"  15619.2909"	"   7976.4000"	"8.886437e+03"	"  11819.5051"	"6.750374e+03"	"  16405.8655"	"      0.0000"	"  11402.8140"	"  12639.6500"	"   9691.6667"	"   9191.2158"	"   7041.1855"	"   5580.1220"	"   3653.6353"	"   4362.5135"
""	""	""	""	""	"673.4801"	""	""	""	"1000.14363"	""	""	""	""	""	""	""	""	""	""	""	"  14088.7831"	"  16413.5485"	"1.326827e+04"	"  10094.8309"	"   9823.4525"	"9.239029e+03"	"   6357.0749"	"5.152882e+03"	"  14987.4900"	"      0.0000"	"  13308.6510"	"  11709.1850"	"  14257.9799"	"   6752.5075"	"   6236.4405"	"   4788.8327"	"   4596.9640"	"   3150.3333"
""	""	""	""	""	"674.2083"	""	""	""	" 297.43448"	""	""	""	""	""	""	""	""	""	""	""	"   1675.0176"	"   1463.5120"	"6.556807e+02"	"    727.6970"	"    679.2010"	"6.509406e+02"	"   1081.3603"	"7.324306e+02"	"   1705.6558"	"    846.9086"	"    853.2635"	"   1088.8947"	"    477.4288"	"    864.6912"	"    792.2376"	"    676.4056"	"    899.8824"	"    459.1712"
""	""	""	""	""	"675.1254"	""	""	""	" 323.44300"	""	""	""	""	""	""	""	""	""	""	""	"   2873.9577"	"   1533.1046"	"1.491323e+03"	"   1357.3877"	"   1240.3396"	"8.832097e+02"	"   1373.0589"	"1.162964e+03"	"   4797.8816"	"   4829.8257"	"   3535.1749"	"   3311.5131"	"   3124.2492"	"   2201.3938"	"   3414.6620"	"   4186.8556"	"   2696.5655"	"   2475.9782"
""	""	""	""	""	"675.3609"	""	""	""	" 594.77648"	""	""	""	""	""	""	""	""	""	""	""	"   2632.4235"	"   1877.4055"	"1.442654e+03"	"   1635.3057"	"   1252.0535"	"2.044835e+03"	"   1449.8164"	"3.812448e+03"	"   6747.8142"	"      0.0000"	"   5474.0946"	"   3519.8012"	"   4528.4077"	"   3214.5733"	"   5658.7695"	"   4826.3962"	"   5519.4554"	"   4319.5890"
""	""	""	""	""	"676.3633"	""	""	""	" 594.73182"	""	""	""	""	""	""	""	""	""	""	""	"    913.6073"	"    559.6611"	"8.892020e+02"	"    539.5799"	"    496.5443"	"6.249620e+02"	"    616.6247"	"1.408912e+03"	"   2439.9423"	"      0.0000"	"   1639.9071"	"   1322.1639"	"   1517.4900"	"    566.4891"	"   1915.5471"	"   1707.3231"	"   1825.8353"	"   1591.3670"
""	""	""	""	""	"679.1527"	""	""	""	" 358.40919"	""	""	""	""	""	""	""	""	""	""	""	"  19203.9033"	"  12199.0518"	"8.033509e+03"	"   8003.5176"	"   7573.0067"	"1.172914e+04"	"  10798.4352"	"9.172193e+03"	"  20371.9597"	"  20321.6242"	"  12599.7861"	"   7081.6366"	"  10481.6965"	"  11509.4185"	"  14533.2432"	"  17343.0035"	"  10971.3104"	"  14052.5442"
""	""	""	""	""	"679.1539"	""	""	""	" 284.09201"	""	""	""	""	""	""	""	""	""	""	""	" 204323.7696"	" 148284.0732"	"1.145515e+05"	" 115564.3676"	" 101788.6899"	"1.222856e+05"	" 120321.1600"	"9.797391e+04"	" 249260.5145"	" 255430.3301"	" 191957.2802"	" 159264.8246"	" 176435.7312"	" 152195.2497"	" 179684.3616"	" 181831.6037"	" 160176.0849"	" 174326.8579"
""	""	""	""	""	"680.0695"	""	""	""	" 339.57754"	""	""	""	""	""	""	""	""	""	""	""	"   3616.2239"	"   3628.8843"	"3.023845e+03"	"   3096.8332"	"   2792.5972"	"2.796760e+03"	"   2906.3084"	"2.432924e+03"	"   3255.1433"	"   3104.4195"	"   2689.7177"	"   2622.6454"	"   2735.8699"	"   3005.4930"	"   3701.4562"	"   3157.1760"	"   3175.8877"	"   2630.4180"
""	""	""	""	""	"680.1567"	""	""	""	" 284.07733"	""	""	""	""	""	""	""	""	""	""	""	"  69758.6270"	"  48831.5552"	"3.826797e+04"	"  38219.7366"	"  32886.0641"	"3.975026e+04"	"  39915.8631"	"3.190388e+04"	"  83958.5867"	"  83963.3455"	"  62689.6813"	"  52297.6046"	"  56739.8301"	"  49762.0773"	"  58839.5326"	"  59762.0700"	"  52087.2111"	"  56210.2775"
""	""	""	""	""	"680.1559"	""	""	""	" 358.42666"	""	""	""	""	""	""	""	""	""	""	""	"   6625.1833"	"   4217.3005"	"2.668140e+03"	"   2701.4592"	"   2471.4996"	"3.857150e+03"	"   3593.2119"	"3.163391e+03"	"   6886.0368"	"   6524.7445"	"   4277.1011"	"   2292.1455"	"   3728.6379"	"   3633.8160"	"   4788.0947"	"   5479.7434"	"   3394.3187"	"   5047.0208"
""	""	""	""	""	"681.0237"	""	""	""	" 212.08583"	""	""	""	""	""	""	""	""	""	""	""	"   2443.8143"	"   2413.5684"	"2.459394e+03"	"   2583.3506"	"   1263.2222"	"1.797283e+03"	"   2043.2670"	"1.887726e+03"	"   3272.4143"	"   3551.9446"	"   4021.6564"	"   3278.4735"	"   2099.1404"	"   2376.4752"	"   3096.4287"	"   3096.5810"	"   3155.8800"	"   2420.9462"
""	""	""	""	""	"681.0273"	""	""	""	" 250.44057"	""	""	""	""	""	""	""	""	""	""	""	"   1759.5026"	"   1835.2538"	"1.578784e+03"	"   1593.8910"	"   1512.4679"	"1.228333e+03"	"   1703.3406"	"1.300239e+03"	"   2194.0025"	"   1655.4729"	"   2762.0092"	"   1921.9097"	"   1627.2162"	"   1970.8963"	"   1921.5569"	"   1281.1149"	"   1601.7796"	"   1773.7465"
""	""	""	""	""	"681.1423"	""	""	""	" 323.43211"	""	""	""	""	""	""	""	""	""	""	""	"   6379.3957"	"   3021.2669"	"3.478997e+03"	"   2951.1532"	"   2220.7283"	"1.682580e+03"	"   3678.0688"	"2.294814e+03"	"  13486.6784"	"  13713.1865"	"  10744.8530"	"   9135.1129"	"   8926.6033"	"   6999.9239"	"   9550.1213"	"   9866.4600"	"   6895.9646"	"   8132.6893"
""	""	""	""	""	"681.1585"	""	""	""	" 284.07733"	""	""	""	""	""	""	""	""	""	""	""	"  18264.6522"	"  13464.1532"	"1.008778e+04"	"  10277.7941"	"   9437.4234"	"1.126889e+04"	"  11016.3671"	"9.154124e+03"	"  22567.3293"	"  22780.8403"	"  16939.2447"	"  14095.0220"	"  14151.0482"	"  14025.6737"	"  16263.9248"	"  16471.8221"	"  14345.4309"	"  15168.0751"
""	""	""	""	""	"681.1966"	""	""	""	" 234.77725"	""	""	""	""	""	""	""	""	""	""	""	"   1929.6667"	"   1610.7611"	"9.655239e+02"	"   1280.2716"	"   1072.4168"	"2.543333e+02"	"    633.3080"	"3.729201e+02"	"   1457.0857"	"   1450.9736"	"   1002.0438"	"   1086.0141"	"    731.7668"	"    430.7690"	"    344.5262"	"    553.8438"	"    408.8955"	"    541.6365"
""	""	""	""	""	"681.2393"	""	""	""	" 241.72605"	""	""	""	""	""	""	""	""	""	""	""	"   4493.8469"	"   3563.7892"	"2.915305e+03"	"   3782.9272"	"   3041.6711"	"2.979617e+03"	"   2941.7516"	"2.598075e+03"	"   7613.8484"	"   6587.7774"	"   6089.8729"	"   6219.4058"	"   5542.7387"	"   4314.1199"	"   5119.0243"	"   5410.9409"	"   3661.9558"	"   4405.9753"
""	""	""	""	""	"681.3701"	""	""	""	" 330.74776"	""	""	""	""	""	""	""	""	""	""	""	"   2354.9054"	"   1648.2674"	"1.738556e+03"	"   1693.8346"	"   1598.8182"	"1.526175e+03"	"   1843.1734"	"1.719489e+03"	"   2322.5742"	"   2077.0601"	"   1668.4787"	"   2186.3952"	"   2016.1768"	"   1313.9430"	"   2139.9446"	"   1754.5435"	"   1989.9222"	"   1407.6044"
""	""	""	""	""	"681.6599"	""	""	""	" 263.56647"	""	""	""	""	""	""	""	""	""	""	""	"    201.7272"	"    244.4555"	"9.473293e+01"	"    156.4115"	"     78.0234"	"1.003634e+02"	"    172.0516"	"9.773503e+01"	"   1940.0792"	"    744.4682"	"   1042.1094"	"    618.5006"	"    850.9826"	"    621.1863"	"    750.2786"	"    491.2034"	"    354.8307"	"   1125.5939"
""	""	""	""	""	"682.0233"	""	""	""	" 295.16031"	""	""	""	""	""	""	""	""	""	""	""	"   1549.2996"	"   1541.2592"	"1.336944e+03"	"   1352.5949"	"   1304.9632"	"1.108995e+03"	"   1725.9969"	"9.552495e+02"	"    822.9546"	"    972.0774"	"   1199.5995"	"   1073.9022"	"   1178.0477"	"   1410.3064"	"   1309.5035"	"   1251.5113"	"   1518.2599"	"    801.4348"
""	""	""	""	""	"682.1450"	""	""	""	" 323.45650"	""	""	""	""	""	""	""	""	""	""	""	"   1694.3333"	"   1228.6843"	"1.020565e+03"	"   1035.4358"	"    668.3929"	"1.099930e+03"	"   1180.1349"	"8.499823e+02"	"   4540.0956"	"   4615.3632"	"   3475.0282"	"   2958.3799"	"   2399.9380"	"   2197.2943"	"   2812.2850"	"   2841.4855"	"   2340.7362"	"   2652.4701"
""	""	""	""	""	"682.1613"	""	""	""	" 284.05570"	""	""	""	""	""	""	""	""	""	""	""	"   3591.2565"	"   2670.0265"	"1.587460e+03"	"   1997.8857"	"   1844.4779"	"2.205108e+03"	"   2293.1877"	"1.724173e+03"	"   4577.1897"	"   4164.9346"	"   3297.5067"	"   2809.9282"	"   2928.2178"	"   2347.3990"	"   3073.8451"	"   3218.7929"	"   2263.3364"	"   2679.4008"
""	""	""	""	""	"682.2434"	""	""	""	" 241.65277"	""	""	""	""	""	""	""	""	""	""	""	"   1238.4333"	"   1416.1841"	"1.039697e+03"	"   1008.8807"	"    778.0678"	"9.206177e+02"	"    955.6199"	"5.016667e+02"	"   2109.8112"	"   2474.8712"	"   1903.0251"	"   1689.2939"	"   2002.9464"	"   1257.6245"	"   1604.6061"	"   1726.1597"	"   1543.9754"	"   1131.8990"
""	""	""	""	""	"683.1222"	""	""	""	" 265.73026"	""	""	""	""	""	""	""	""	""	""	""	"    982.2660"	"    525.1976"	"4.898381e+02"	"    692.4290"	"    416.9318"	"2.877242e+02"	"    706.7713"	"3.905402e+02"	"    980.1168"	"    999.4995"	"   1204.9871"	"    689.9081"	"    640.0013"	"    647.3235"	"    906.1077"	"   1296.0360"	"    738.2998"	"    794.6678"
""	""	""	""	""	"683.2553"	""	""	""	" 221.63896"	""	""	""	""	""	""	""	""	""	""	""	"    757.0216"	"    362.5465"	"4.467560e+02"	"    413.6144"	"    392.1725"	"5.352216e+02"	"    513.1466"	"3.200400e+02"	"   1658.2073"	"    926.6896"	"    767.7745"	"    680.5715"	"    780.9576"	"    397.0943"	"    746.5572"	"    756.2123"	"    629.6750"	"    969.2769"
""	""	""	""	""	"685.4803"	""	""	""	" 957.22023"	""	""	""	""	""	""	""	""	""	""	""	"   4588.5193"	"   7344.4822"	"8.184361e+03"	"   6373.7395"	"   4282.6949"	"3.881878e+03"	"  17138.2042"	"3.073745e+04"	"   3869.1335"	"      0.0000"	"   5296.5129"	"   5949.0326"	"   3794.9598"	"   5083.4698"	"   6562.2456"	"  11037.7531"	"   4179.6744"	"   6422.2080"
""	""	""	""	""	"685.4801"	""	""	""	" 989.61694"	""	""	""	""	""	""	""	""	""	""	""	"   5854.5842"	"   4751.7080"	"8.432575e+03"	"  10972.2049"	"   5026.2658"	"9.694429e+03"	"  17696.5250"	"2.010841e+04"	"   4487.3919"	"      0.0000"	"   8603.3077"	"  10217.1746"	"   5922.3333"	"   6273.4119"	"  14387.1247"	"  12099.9425"	"   4900.0586"	"   7291.8035"
""	""	""	""	""	"685.4815"	""	""	""	" 976.38665"	""	""	""	""	""	""	""	""	""	""	""	"   7449.7129"	"   3923.0155"	"6.736951e+03"	"   6395.0670"	"   4349.2309"	"5.301036e+03"	"   8355.6792"	"2.198814e+04"	"   4062.3333"	"      0.0000"	"   6361.7460"	"   6318.8764"	"   4534.3330"	"   5657.3333"	"  11565.4455"	"  11719.0000"	"   4972.7537"	"   6717.8089"
""	""	""	""	""	"687.2086"	""	""	""	" 234.79376"	""	""	""	""	""	""	""	""	""	""	""	"   4263.4263"	"   4175.5041"	"2.945357e+03"	"   3160.5893"	"   2642.7792"	"1.108555e+03"	"   1102.0522"	"1.586933e+03"	"   3239.8704"	"   3226.1647"	"   2595.9640"	"   2338.7353"	"   2350.2531"	"    915.7811"	"    889.3419"	"   1353.0095"	"    804.5116"	"   1182.4137"
""	""	""	""	""	"689.1262"	""	""	""	" 467.20623"	""	""	""	""	""	""	""	""	""	""	""	"   2004.0477"	"   2205.2094"	"1.820637e+03"	"   2430.5480"	"   1901.4744"	"1.365003e+03"	"   1242.9545"	"1.398432e+03"	"   1844.9481"	"      0.0000"	"   1446.9244"	"   1522.1992"	"   1054.9788"	"    829.1350"	"    713.0859"	"   1865.9551"	"    876.8654"	"    943.9262"
""	""	""	""	""	"689.3389"	""	""	""	" 447.56163"	""	""	""	""	""	""	""	""	""	""	""	"    926.7234"	"    477.1557"	"8.905030e+02"	"    685.3094"	"    674.6300"	"8.588160e+02"	"    544.6055"	"7.287450e+02"	"   2282.6925"	"      0.0000"	"   1928.7924"	"   3145.1004"	"   2689.6077"	"   1223.4447"	"   1679.4285"	"   1782.2174"	"   1354.7907"	"   1723.2342"
""	""	""	""	""	"691.2354"	""	""	""	" 282.67430"	""	""	""	""	""	""	""	""	""	""	""	"   1526.4517"	"   1558.4455"	"6.340535e+02"	"    870.9944"	"   1001.1970"	"1.288867e+03"	"   1620.7016"	"1.164620e+03"	"    803.2620"	"    669.5174"	"    514.1799"	"    699.5781"	"    717.3585"	"    804.8495"	"    632.6034"	"    780.7447"	"    884.7376"	"    486.8057"
""	""	""	""	""	"693.3344"	""	""	""	" 530.09139"	""	""	""	""	""	""	""	""	""	""	""	"   1552.6771"	"    841.7035"	"8.611339e+02"	"    744.2300"	"    777.5554"	"9.363941e+02"	"    854.0156"	"1.358661e+03"	"   2113.8608"	"      0.0000"	"   1404.7488"	"   1011.9769"	"   1372.3118"	"    852.2982"	"   1488.4917"	"   1226.7447"	"   1624.5366"	"    810.1062"
""	""	""	""	""	"696.0380"	""	""	""	" 339.53128"	""	""	""	""	""	""	""	""	""	""	""	"   3931.3957"	"   3745.7735"	"3.383024e+03"	"   3537.6525"	"   2791.9586"	"3.507836e+03"	"   3670.4426"	"2.886677e+03"	"   3492.3061"	"   3382.9027"	"   3245.1354"	"   2814.3061"	"   2772.6626"	"   4043.8633"	"   4344.0035"	"   4129.9074"	"   3846.3583"	"   3260.0278"
""	""	""	""	""	"696.0666"	""	""	""	" 190.75773"	""	""	""	""	""	""	""	""	""	""	""	"   1923.9091"	"   1810.6258"	"1.931597e+03"	"   1781.1327"	"   1551.7245"	"1.859238e+03"	"   1791.5970"	"1.346193e+03"	"   3624.8746"	"   3126.1579"	"   3074.6074"	"   3208.8913"	"   2720.5765"	"   3185.7282"	"   3192.5551"	"   2530.8691"	"   2892.2450"	"   3025.5620"
""	""	""	""	""	"696.9933"	""	""	""	" 212.09057"	""	""	""	""	""	""	""	""	""	""	""	"   2168.9145"	"   1973.4481"	"2.441589e+03"	"   2163.8890"	"   1837.0377"	"1.874551e+03"	"   2135.3294"	"1.511556e+03"	"   3018.5599"	"   2973.1525"	"   3326.8760"	"   3130.2035"	"   3297.2525"	"   2823.6949"	"   2954.1358"	"   2824.8225"	"   2762.7288"	"   2456.8556"
""	""	""	""	""	"696.9942"	""	""	""	" 250.22583"	""	""	""	""	""	""	""	""	""	""	""	"   2275.7884"	"   1827.2871"	"1.369871e+03"	"    914.7581"	"   1627.0489"	"1.127915e+03"	"   1186.1302"	"1.796865e+03"	"   2230.9706"	"   1632.2887"	"   2618.1190"	"   2344.8568"	"   1867.2665"	"   2210.9724"	"   1788.3655"	"   1574.4198"	"   1424.6182"	"   1993.8769"
""	""	""	""	""	"697.1622"	""	""	""	" 301.85037"	""	""	""	""	""	""	""	""	""	""	""	"   5098.3656"	"   4047.1560"	"1.971293e+03"	"   1743.0783"	"   2639.5625"	"3.213080e+03"	"   2834.1931"	"2.783224e+03"	"   3629.0366"	"   3246.5940"	"   2002.2149"	"    995.7457"	"   1602.8076"	"   2427.9360"	"   2688.7004"	"   3761.5465"	"   2503.7595"	"   3168.1444"
""	""	""	""	""	"699.1957"	""	""	""	" 376.84534"	""	""	""	""	""	""	""	""	""	""	""	"    739.8655"	"    794.4189"	"6.921068e+02"	"    759.1686"	"    672.9021"	"8.554254e+02"	"    707.0000"	"7.671176e+02"	"    707.6567"	"    404.9047"	"    511.9993"	"    594.2970"	"    693.4027"	"    826.3272"	"    863.4685"	"    724.6334"	"    596.1907"	"    537.8237"
""	""	""	""	""	"699.2482"	""	""	""	" 337.10532"	""	""	""	""	""	""	""	""	""	""	""	"   2639.2846"	"   3411.5004"	"2.750814e+03"	"   2135.3548"	"   3192.6039"	"2.172269e+03"	"   2512.9493"	"2.632537e+03"	"   2392.5290"	"   2229.8392"	"   1660.8683"	"   2846.4456"	"   1767.1015"	"   1711.5989"	"   1735.6072"	"   1263.4702"	"   3430.8288"	"   1746.0682"
""	""	""	""	""	"699.4957"	""	""	""	"1011.93512"	""	""	""	""	""	""	""	""	""	""	""	"  18534.2940"	"  29032.1781"	"2.889583e+04"	"  23348.1893"	"  26859.6913"	"2.274842e+04"	"  14873.1321"	"1.890222e+04"	"  18608.5291"	"      0.0000"	"  33796.3011"	"  21547.1546"	"  18017.8131"	"  26761.8616"	"  12290.8248"	"   8328.0273"	"  10239.1848"	"  11600.9803"
""	""	""	""	""	"699.4963"	""	""	""	" 989.95252"	""	""	""	""	""	""	""	""	""	""	""	"   8208.0111"	"  10609.0788"	"9.876346e+03"	"  11488.1832"	"  20235.5186"	"1.392611e+04"	"   8258.6667"	"1.221082e+04"	"  10864.6848"	"      0.0000"	"   2340.6570"	"  16460.6771"	"  18752.0104"	"   7124.0349"	"   7417.9267"	"   4678.0728"	"   6226.1647"	"   4596.6305"
""	""	""	""	""	"699.4963"	""	""	""	" 974.89330"	""	""	""	""	""	""	""	""	""	""	""	"   7208.9179"	"   9291.8571"	"1.823429e+04"	"  11221.8546"	"  10627.5269"	"6.633337e+03"	"   5847.7485"	"6.266457e+03"	"   9967.6459"	"      0.0000"	"  10124.3930"	"  10159.0998"	"   8961.0502"	"   6288.1294"	"   7564.1450"	"   5704.9592"	"   6218.4737"	"   5176.0032"
""	""	""	""	""	"699.4966"	""	""	""	" 964.56428"	""	""	""	""	""	""	""	""	""	""	""	"   8485.3333"	"   9208.0000"	"8.846087e+03"	"   8526.9280"	"   1689.6420"	"6.970099e+03"	"   5724.9742"	"5.471735e+03"	"   7644.0885"	"      0.0000"	"   7486.3176"	"  14410.5500"	"   7405.2877"	"   6793.7285"	"   5480.2863"	"   4577.5220"	"   5116.4087"	"   2332.5312"
""	""	""	""	""	"700.2493"	""	""	""	" 337.02136"	""	""	""	""	""	""	""	""	""	""	""	"    753.1744"	"   1015.1862"	"9.237950e+02"	"    766.0036"	"    801.4966"	"8.812002e+02"	"   1063.3429"	"6.643519e+02"	"   1003.6383"	"    813.2193"	"    746.7472"	"    784.9685"	"    859.5286"	"    867.3389"	"    659.6109"	"    829.0584"	"   1103.9181"	"    432.8096"
""	""	""	""	""	"701.1348"	""	""	""	" 285.41409"	""	""	""	""	""	""	""	""	""	""	""	" 224911.5382"	" 210413.5989"	"2.053630e+05"	" 204132.8793"	" 190315.9250"	"2.020030e+05"	" 192267.8600"	"1.814527e+05"	" 234329.1090"	" 209024.7998"	" 230370.9536"	" 224772.6487"	" 224706.9475"	" 223917.8002"	" 222411.8614"	" 221222.4536"	" 227944.2175"	" 216503.0942"
""	""	""	""	""	"701.1349"	""	""	""	" 358.37547"	""	""	""	""	""	""	""	""	""	""	""	"   5963.3135"	"   4093.0283"	"2.506360e+03"	"   2606.2589"	"   2720.9649"	"3.953050e+03"	"   3375.1511"	"2.658263e+03"	"   6969.5843"	"   6950.3900"	"   3819.8254"	"   1713.9451"	"   3660.2765"	"   3015.4104"	"   4371.9416"	"   5787.7127"	"   2777.2214"	"   4719.6432"
""	""	""	""	""	"701.1354"	""	""	""	" 261.44668"	""	""	""	""	""	""	""	""	""	""	""	"   2929.5858"	"   2857.1009"	"1.515091e+03"	"    922.6100"	"   1690.5505"	"2.122409e+03"	"   2059.1380"	"2.201635e+03"	"   2348.1735"	"    907.1601"	"   1465.4029"	"   1130.3107"	"   1217.0925"	"   1864.5985"	"   2354.4708"	"   2452.8582"	"   1616.4444"	"   2035.2262"
""	""	""	""	""	"702.1379"	""	""	""	" 285.41409"	""	""	""	""	""	""	""	""	""	""	""	"  73673.1099"	"  72945.6557"	"7.031022e+04"	"  70297.8827"	"  67276.4551"	"7.040655e+04"	"  66085.6991"	"6.179341e+04"	"  77241.1540"	"  72500.6997"	"  78237.0555"	"  78510.0240"	"  76000.8536"	"  77416.0383"	"  74962.2251"	"  74109.0406"	"  77265.4029"	"  74654.3306"
""	""	""	""	""	"702.1373"	""	""	""	" 358.28827"	""	""	""	""	""	""	""	""	""	""	""	"   2153.3378"	"   1454.9358"	"6.709837e+02"	"    930.2114"	"    711.3361"	"1.441285e+03"	"    875.8187"	"9.111101e+02"	"   2544.9385"	"   1957.3953"	"   1374.7619"	"    479.1958"	"    740.7593"	"   1360.9764"	"   1471.5413"	"   1839.7516"	"   1212.7576"	"   1285.5252"
