"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg_Exp1-K1_2-C,1_01_7421.d"	"neg_Exp1-K2_2-C,3_01_7423.d"	"neg_Exp1-K3_2-C,5_01_7425.d"	"neg_Exp1-K4_2-C,7_01_7427.d"	"neg_Exp1-K5_2-D,1_01_7429.d"	"neg_Exp2-K1_2-E,1_01_7432.d"	"neg_Exp2-K2_2-E,3_01_7434.d"	"neg_Exp2-K2_2-E,3_01_7438.d"	"neg_Exp2-K3_2-E,5_01_7436.d"	"neg_Exp2-K3_2-E,5_01_7440.d"	"neg_Exp1-P1_2-C,2_01_7422.d"	"neg_Exp1-P2_2-C,4_01_7424.d"	"neg_Exp1-P3_2-C,6_01_7426.d"	"neg_Exp1-P4_2-C,8_01_7428.d"	"neg_Exp1-P5_2-D,2_01_7430.d"	"neg_Exp2-P1_2-E,2_01_7433.d"	"neg_Exp2-P2_2-E,4_01_7435.d"	"neg_Exp2-P3_2-E,6_01_7437.d"	"neg_Exp2-P4_2-E,7_01_7439.d"	"neg_Exp2-P5_2-E,8_01_7441.d"
""	""	""	""	""	" 465.79502"	""	""	""	"  26.15078"	""	""	""	""	""	""	""	""	""	""	""	"1.022399e+04"	"1.255216e+04"	"1.027693e+04"	"1.087313e+04"	"4.658249e+03"	"1.005005e+04"	"9.215632e+03"	"7.455903e+03"	"1.043787e+04"	"1.033621e+04"	"1.880101e+03"	"1.281897e+03"	"1.248734e+03"	"1.631370e+03"	"1.599596e+03"	"2.924308e+03"	"   2023.0411"	"1.954331e+03"	"2.005882e+03"	"6.358996e+02"
""	""	""	""	""	" 466.08978"	""	""	""	" 293.35709"	""	""	""	""	""	""	""	""	""	""	""	"4.267517e+03"	"2.922331e+03"	"2.452078e+03"	"3.351227e+03"	"4.809474e+02"	"2.298027e+03"	"1.231722e+03"	"2.547749e+03"	"1.628436e+03"	"1.953041e+03"	"1.463045e+04"	"8.972070e+03"	"1.029643e+04"	"7.547380e+03"	"6.957503e+03"	"7.384199e+03"	"   5896.0122"	"7.153117e+03"	"5.860397e+03"	"3.792327e+03"
""	""	""	""	""	" 466.15078"	""	""	""	" 272.11875"	""	""	""	""	""	""	""	""	""	""	""	"2.308742e+03"	"1.112806e+03"	"1.998032e+03"	"1.555544e+03"	"5.369943e+02"	"1.311792e+03"	"7.961592e+02"	"1.357345e+03"	"7.533991e+02"	"6.428916e+02"	"3.922058e+03"	"3.466065e+03"	"5.542464e+03"	"5.073014e+03"	"5.144467e+03"	"1.392890e+03"	"   2111.1434"	"7.223827e+02"	"2.142832e+03"	"1.557617e+03"
""	""	""	""	""	" 466.12776"	""	""	""	" 282.19629"	""	""	""	""	""	""	""	""	""	""	""	"4.119145e+03"	"2.387717e+03"	"2.195691e+03"	"2.916208e+03"	"1.650949e+03"	"3.374818e+03"	"4.448482e+03"	"4.391383e+03"	"2.063642e+03"	"2.345190e+03"	"4.055733e+03"	"3.635328e+03"	"4.978128e+03"	"3.936169e+03"	"4.007202e+03"	"1.338701e+03"	"   1098.3843"	"9.500114e+02"	"1.348534e+03"	"1.375336e+03"
""	""	""	""	""	" 466.13662"	""	""	""	"  56.97798"	""	""	""	""	""	""	""	""	""	""	""	"2.952076e+04"	"2.070452e+04"	"1.879872e+04"	"2.419501e+04"	"1.292156e+04"	"2.076743e+04"	"2.565522e+04"	"2.496181e+04"	"1.806552e+04"	"1.963866e+04"	"3.872355e+03"	"2.684393e+03"	"3.547190e+03"	"6.955651e+03"	"2.199295e+03"	"6.278934e+03"	"   2109.9982"	"5.436616e+03"	"3.086440e+03"	"2.026508e+03"
""	""	""	""	""	" 466.14434"	""	""	""	" 321.72623"	""	""	""	""	""	""	""	""	""	""	""	"3.675769e+03"	"2.932220e+03"	"1.328251e+03"	"2.041285e+03"	"2.874770e+02"	"2.569785e+03"	"2.509581e+03"	"2.077371e+03"	"7.427602e+02"	"7.434161e+02"	"7.331795e+02"	"7.101644e+02"	"5.767368e+02"	"7.464186e+02"	"5.436050e+02"	"5.427752e+02"	"    749.2881"	"5.625701e+02"	"5.930815e+02"	"3.674068e+02"
""	""	""	""	""	" 466.23432"	""	""	""	" 381.17199"	""	""	""	""	""	""	""	""	""	""	""	"6.412790e+03"	"1.226721e+03"	"1.292018e+03"	"1.344426e+03"	"7.381240e+02"	"1.009616e+03"	"8.791758e+02"	"1.596339e+03"	"1.094695e+03"	"8.625797e+02"	"7.827899e+03"	"7.072310e+03"	"1.432745e+04"	"1.652114e+03"	"1.033184e+04"	"3.092157e+03"	"   3281.8076"	"4.298654e+03"	"3.540034e+03"	"5.744295e+03"
""	""	""	""	""	" 466.69950"	""	""	""	"  22.80017"	""	""	""	""	""	""	""	""	""	""	""	"9.745113e+02"	"1.015000e+03"	"8.228806e+02"	"1.113712e+03"	"6.332002e+02"	"1.117897e+03"	"9.306138e+02"	"7.778619e+02"	"6.411023e+02"	"9.547430e+02"	"2.106667e+02"	"1.157060e+02"	"1.627220e+02"	"2.045377e+02"	"8.566667e+01"	"3.569021e+02"	"    157.8243"	"1.660531e+02"	"2.817771e+02"	"2.206667e+02"
""	""	""	""	""	" 467.07991"	""	""	""	" 197.46952"	""	""	""	""	""	""	""	""	""	""	""	"3.891368e+03"	"1.704596e+03"	"2.650833e+03"	"4.224664e+03"	"8.528150e+02"	"1.280640e+03"	"1.555778e+03"	"1.377455e+03"	"1.167386e+03"	"7.207917e+02"	"2.033895e+04"	"2.367350e+04"	"2.520271e+04"	"2.288115e+04"	"2.455578e+04"	"1.009934e+04"	"  13394.5666"	"1.428380e+04"	"1.438246e+04"	"1.206870e+04"
""	""	""	""	""	" 467.14026"	""	""	""	"  57.12630"	""	""	""	""	""	""	""	""	""	""	""	"6.726167e+03"	"4.801936e+03"	"4.025628e+03"	"5.501700e+03"	"2.709137e+03"	"4.122707e+03"	"5.558031e+03"	"5.823020e+03"	"3.432811e+03"	"3.815262e+03"	"1.465947e+03"	"7.076493e+02"	"1.132926e+03"	"2.094323e+03"	"7.095698e+02"	"1.632428e+03"	"    580.7170"	"1.311217e+03"	"8.434496e+02"	"7.213771e+02"
""	""	""	""	""	" 467.17567"	""	""	""	" 257.11961"	""	""	""	""	""	""	""	""	""	""	""	"3.561657e+04"	"2.718184e+04"	"1.997917e+04"	"2.654659e+04"	"7.106486e+03"	"6.869035e+03"	"1.191906e+04"	"1.202607e+04"	"7.048409e+03"	"7.060195e+03"	"3.168951e+04"	"1.199440e+04"	"1.745415e+04"	"1.269459e+04"	"1.286734e+04"	"6.975486e+03"	"   4377.0040"	"7.212857e+03"	"4.387841e+03"	"4.747644e+03"
""	""	""	""	""	" 467.21083"	""	""	""	" 285.39861"	""	""	""	""	""	""	""	""	""	""	""	"1.094051e+04"	"6.846534e+03"	"8.578370e+03"	"7.601866e+03"	"5.707697e+03"	"7.530709e+03"	"1.147222e+04"	"1.128393e+04"	"8.309175e+03"	"7.003450e+03"	"1.153304e+04"	"5.017419e+03"	"8.999565e+03"	"6.449325e+03"	"5.953750e+03"	"8.017714e+03"	"   6439.3784"	"8.756198e+03"	"7.164507e+03"	"8.459128e+03"
""	""	""	""	""	" 467.79338"	""	""	""	"  25.93626"	""	""	""	""	""	""	""	""	""	""	""	"2.938028e+03"	"3.910636e+03"	"3.201832e+03"	"3.624820e+03"	"1.602405e+03"	"2.979823e+03"	"3.012925e+03"	"2.697077e+03"	"3.433422e+03"	"3.361859e+03"	"8.004044e+02"	"6.765811e+02"	"6.099698e+02"	"6.882521e+02"	"4.318809e+02"	"9.485598e+02"	"    924.2100"	"6.661591e+02"	"5.729186e+02"	"3.728032e+02"
""	""	""	""	""	" 468.08127"	""	""	""	" 197.60599"	""	""	""	""	""	""	""	""	""	""	""	"6.512864e+02"	"3.480942e+02"	"7.526644e+02"	"8.938006e+02"	"3.514373e+02"	"3.208017e+02"	"4.949556e+02"	"5.932609e+02"	"4.295222e+02"	"5.229719e+02"	"4.211185e+03"	"5.301100e+03"	"5.084064e+03"	"4.862870e+03"	"5.352969e+03"	"2.094850e+03"	"   2688.2539"	"3.307876e+03"	"3.117517e+03"	"2.616236e+03"
""	""	""	""	""	" 468.08159"	""	""	""	" 147.24600"	""	""	""	""	""	""	""	""	""	""	""	"2.092399e+03"	"1.408659e+03"	"9.680054e+02"	"1.320581e+03"	"4.750807e+02"	"6.956393e+02"	"1.489175e+03"	"1.438324e+03"	"9.179053e+02"	"9.053982e+02"	"1.013971e+03"	"4.551592e+02"	"7.159816e+02"	"7.007858e+02"	"4.374864e+02"	"4.942285e+02"	"    953.8386"	"7.816255e+02"	"4.247284e+02"	"7.669895e+02"
""	""	""	""	""	" 468.15061"	""	""	""	" 226.46434"	""	""	""	""	""	""	""	""	""	""	""	"2.675380e+04"	"3.201834e+04"	"2.066368e+04"	"2.286179e+04"	"1.012460e+04"	"1.970891e+04"	"2.158279e+04"	"2.254285e+04"	"1.702407e+04"	"1.679054e+04"	"5.862822e+04"	"4.629806e+04"	"4.556381e+04"	"2.823710e+04"	"3.365725e+04"	"3.140188e+04"	"  31982.4545"	"3.909992e+04"	"3.478630e+04"	"2.938417e+04"
""	""	""	""	""	" 468.14927"	""	""	""	" 307.03667"	""	""	""	""	""	""	""	""	""	""	""	"1.258593e+04"	"1.136856e+04"	"1.046743e+04"	"9.648216e+03"	"4.362100e+03"	"8.192252e+03"	"9.558394e+03"	"9.881531e+03"	"6.584452e+03"	"7.248714e+03"	"1.738394e+04"	"1.121928e+04"	"1.355763e+04"	"1.079095e+04"	"1.246483e+04"	"1.053482e+04"	"  11430.9986"	"1.019877e+04"	"1.153960e+04"	"9.102688e+03"
""	""	""	""	""	" 468.13793"	""	""	""	"  56.83136"	""	""	""	""	""	""	""	""	""	""	""	"2.590709e+03"	"2.038306e+03"	"1.802967e+03"	"2.276547e+03"	"1.262793e+03"	"1.669358e+03"	"1.816302e+03"	"2.157168e+03"	"1.386444e+03"	"1.415500e+03"	"7.224250e+02"	"3.951614e+02"	"5.765824e+02"	"8.480131e+02"	"3.214219e+02"	"7.260939e+02"	"    377.3901"	"5.406261e+02"	"4.252502e+02"	"3.982343e+02"
""	""	""	""	""	" 468.17774"	""	""	""	" 257.11961"	""	""	""	""	""	""	""	""	""	""	""	"8.042549e+03"	"6.178569e+03"	"4.351522e+03"	"5.577091e+03"	"1.624075e+03"	"1.655268e+03"	"2.264186e+03"	"2.478043e+03"	"1.667895e+03"	"1.007126e+03"	"6.666800e+03"	"2.414989e+03"	"4.071194e+03"	"2.592949e+03"	"2.687768e+03"	"1.638222e+03"	"   1068.7735"	"1.621971e+03"	"1.069295e+03"	"9.740278e+02"
""	""	""	""	""	" 468.21389"	""	""	""	" 285.32783"	""	""	""	""	""	""	""	""	""	""	""	"2.277542e+03"	"1.290569e+03"	"1.878389e+03"	"1.789228e+03"	"5.572785e+02"	"1.362468e+03"	"2.107269e+03"	"2.163333e+03"	"1.721012e+03"	"1.259360e+03"	"2.258796e+03"	"1.102885e+03"	"1.776022e+03"	"1.571143e+03"	"1.250184e+03"	"1.947621e+03"	"   1438.0520"	"2.015945e+03"	"1.772354e+03"	"1.876869e+03"
""	""	""	""	""	" 469.03620"	""	""	""	" 162.13940"	""	""	""	""	""	""	""	""	""	""	""	"1.502912e+04"	"1.148819e+04"	"1.232816e+04"	"1.409770e+04"	"5.505545e+03"	"7.229076e+03"	"8.368281e+03"	"8.435811e+03"	"6.596135e+03"	"7.234949e+03"	"2.808635e+04"	"2.664341e+04"	"2.521179e+04"	"2.454557e+04"	"2.158908e+04"	"2.316528e+04"	"  20556.8086"	"2.177928e+04"	"2.040318e+04"	"2.201108e+04"
""	""	""	""	""	" 469.07931"	""	""	""	" 259.03853"	""	""	""	""	""	""	""	""	""	""	""	"1.054193e+04"	"6.996953e+03"	"8.024200e+03"	"8.332831e+03"	"2.982193e+03"	"6.689232e+03"	"6.066335e+03"	"6.570940e+03"	"3.537487e+03"	"4.013098e+03"	"4.406181e+04"	"3.977821e+04"	"7.054017e+04"	"5.642024e+04"	"5.870230e+04"	"8.617927e+03"	"  22741.6078"	"1.757271e+04"	"3.144871e+04"	"2.355478e+04"
""	""	""	""	""	" 469.08037"	""	""	""	" 238.71659"	""	""	""	""	""	""	""	""	""	""	""	"3.035605e+03"	"2.157088e+03"	"1.923340e+03"	"2.469419e+03"	"1.005046e+03"	"1.188283e+03"	"1.100884e+03"	"1.057655e+03"	"1.206422e+03"	"1.230540e+03"	"3.761371e+04"	"3.309697e+04"	"4.730692e+04"	"4.681272e+04"	"5.056742e+04"	"4.502313e+03"	"  14648.8813"	"1.087197e+04"	"1.770033e+04"	"1.490688e+04"
""	""	""	""	""	" 469.15350"	""	""	""	" 226.55417"	""	""	""	""	""	""	""	""	""	""	""	"6.005068e+03"	"7.299796e+03"	"5.123463e+03"	"5.746527e+03"	"2.395221e+03"	"4.635236e+03"	"5.669160e+03"	"5.671216e+03"	"4.202174e+03"	"4.294421e+03"	"1.404602e+04"	"1.122842e+04"	"1.109033e+04"	"6.447380e+03"	"8.447389e+03"	"7.538536e+03"	"   7677.9612"	"9.397017e+03"	"8.655472e+03"	"6.665390e+03"
""	""	""	""	""	" 469.15085"	""	""	""	" 307.12552"	""	""	""	""	""	""	""	""	""	""	""	"2.519926e+03"	"3.608866e+03"	"2.205297e+03"	"2.335694e+03"	"9.951288e+02"	"1.696208e+03"	"1.635628e+03"	"2.141342e+03"	"1.310595e+03"	"1.349381e+03"	"3.904782e+03"	"3.357119e+03"	"3.826913e+03"	"2.867705e+03"	"3.103287e+03"	"2.774186e+03"	"   2637.1648"	"3.036003e+03"	"2.826002e+03"	"2.536568e+03"
""	""	""	""	""	" 469.22420"	""	""	""	" 344.28438"	""	""	""	""	""	""	""	""	""	""	""	"3.255602e+03"	"8.402400e+02"	"9.203220e+02"	"9.894164e+02"	"5.242777e+02"	"7.698866e+02"	"6.404910e+02"	"8.834680e+02"	"7.742709e+02"	"6.651540e+02"	"4.593513e+03"	"5.289098e+03"	"1.138276e+04"	"1.093716e+03"	"7.805568e+03"	"1.150470e+03"	"   1808.9662"	"1.770809e+03"	"2.271232e+03"	"3.053109e+03"
""	""	""	""	""	" 469.33064"	""	""	""	" 821.20000"	""	""	""	""	""	""	""	""	""	""	""	"2.188416e+02"	"1.558343e+02"	"2.340900e+02"	"2.420931e+02"	"1.636798e+02"	"1.130435e+02"	"4.735154e+01"	"1.157592e+02"	"9.236885e+01"	"1.580608e+02"	"5.610818e+03"	"5.450390e+03"	"9.235716e+03"	"6.389123e+03"	"8.240156e+03"	"1.716215e+03"	"   2789.4406"	"3.045838e+03"	"3.779333e+03"	"4.342914e+03"
""	""	""	""	""	" 470.03921"	""	""	""	" 161.92994"	""	""	""	""	""	""	""	""	""	""	""	"3.262188e+03"	"2.254658e+03"	"2.525532e+03"	"4.233815e+03"	"1.162876e+03"	"1.223473e+03"	"1.572853e+03"	"1.706569e+03"	"1.373316e+03"	"1.424759e+03"	"6.016646e+03"	"5.624951e+03"	"5.247975e+03"	"5.513637e+03"	"4.845006e+03"	"4.904881e+03"	"   4240.0892"	"4.422807e+03"	"4.696524e+03"	"4.616136e+03"
""	""	""	""	""	" 470.06430"	""	""	""	" 346.04255"	""	""	""	""	""	""	""	""	""	""	""	"2.007277e+03"	"1.313621e+03"	"1.231097e+03"	"1.502057e+03"	"4.206008e+02"	"1.180321e+03"	"1.419759e+03"	"1.329680e+03"	"5.328189e+02"	"6.283140e+02"	"1.557951e+03"	"1.011055e+03"	"9.645039e+02"	"2.974750e+03"	"2.233563e+03"	"1.542233e+03"	"   1487.4737"	"2.116300e+03"	"2.503081e+03"	"3.929967e+03"
""	""	""	""	""	" 470.08197"	""	""	""	" 259.10887"	""	""	""	""	""	""	""	""	""	""	""	"2.253084e+03"	"1.394085e+03"	"2.086327e+03"	"1.805930e+03"	"6.149213e+02"	"1.082994e+03"	"1.403016e+03"	"1.198355e+03"	"9.012048e+02"	"6.949842e+02"	"1.064813e+04"	"9.372315e+03"	"1.661648e+04"	"1.364411e+04"	"1.318030e+04"	"2.178422e+03"	"   5490.0978"	"3.619302e+03"	"7.507615e+03"	"5.735866e+03"
""	""	""	""	""	" 470.08227"	""	""	""	" 238.45415"	""	""	""	""	""	""	""	""	""	""	""	"1.063242e+03"	"6.832111e+02"	"8.570716e+02"	"1.044237e+03"	"2.641464e+02"	"3.516144e+02"	"5.522609e+02"	"6.231416e+02"	"3.960900e+02"	"3.712361e+02"	"8.994414e+03"	"8.040132e+03"	"1.156989e+04"	"1.115020e+04"	"1.186738e+04"	"1.448685e+03"	"   3332.0474"	"2.267219e+03"	"4.116952e+03"	"3.608387e+03"
""	""	""	""	""	" 470.15628"	""	""	""	" 226.50052"	""	""	""	""	""	""	""	""	""	""	""	"9.463866e+02"	"1.633533e+03"	"1.192786e+03"	"8.435365e+02"	"3.823811e+02"	"8.247702e+02"	"1.244842e+03"	"1.346051e+03"	"7.060415e+02"	"8.043286e+02"	"3.097083e+03"	"2.598582e+03"	"2.279721e+03"	"1.151047e+03"	"1.772021e+03"	"1.712514e+03"	"   1517.5239"	"1.554644e+03"	"1.671168e+03"	"1.272254e+03"
""	""	""	""	""	" 470.90284"	""	""	""	"  20.58822"	""	""	""	""	""	""	""	""	""	""	""	"7.594852e+02"	"6.962858e+02"	"6.453201e+02"	"6.537297e+02"	"2.808091e+02"	"6.484144e+02"	"7.280910e+02"	"6.143627e+02"	"6.913264e+02"	"5.141469e+02"	"6.616609e+02"	"4.810601e+02"	"5.050098e+02"	"4.258779e+02"	"4.568128e+02"	"5.057831e+02"	"    512.6971"	"5.288279e+02"	"3.225332e+02"	"3.567112e+02"
""	""	""	""	""	" 471.06807"	""	""	""	" 375.94495"	""	""	""	""	""	""	""	""	""	""	""	"1.389741e+03"	"1.790293e+03"	"1.165284e+03"	"1.314422e+03"	"9.304104e+02"	"1.439688e+03"	"8.818118e+02"	"1.313825e+03"	"1.346567e+03"	"8.229017e+02"	"1.088444e+03"	"1.059599e+03"	"1.325743e+03"	"1.660511e+03"	"1.027026e+03"	"1.347593e+03"	"   1396.5140"	"1.424773e+03"	"1.389422e+03"	"1.357667e+03"
