"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1_K-1-24_1-E,1_01_55180"	"pos-Exp1_K-25-48_1-E,3_01_55183"	"pos-Exp1_K-49-72_1-E,5_01_55186"	"pos-Exp1_K-73-96_1-E,7_01_55189"	"pos-Exp1_K-97-120_1-F,1_01_55192"	"pos_Exp2_K01_1-C,1_01_365"	"pos_Exp2_K02_1-C,5_01_370"	"pos_Exp2_K03_1-D,1_01_375"	"pos_Exp2_K04_1-D,5_01_381"	"pos-Exp1_P-1-24_1-E,2_01_55181"	"pos-Exp1_P-25-48_1-E,4_01_55184"	"pos-Exp1_P-49-72_1-E,6_01_55187"	"pos-Exp1_P-73-96_1-E,8_01_55190"	"pos-Exp1_P-97-120_1-F,2_01_55193"	"pos_Exp2_P1_1-C,2_01_366"	"pos_Exp2_P2_1-C,6_01_371"	"pos_Exp2_P3_1-D,2_01_376"	"pos_Exp2_P4_1-D,6_01_382"	"pos_Exp2_P5_1-E,1_01_387"
""	""	""	""	""	" 361.1525"	""	""	""	"  33.33863"	""	""	""	""	""	""	""	""	""	""	""	"1.229290e+04"	"1.812138e+04"	"3.925732e+04"	"5.915862e+04"	"3.216999e+04"	"2.741055e+04"	"6.627616e+04"	"6.308906e+04"	"6.621842e+04"	"3.061884e+04"	"3.306155e+04"	"2.638543e+04"	"3.701767e+04"	"4.310479e+04"	"6.643967e+03"	"3.107070e+04"	"6.522634e+04"	"1.166972e+04"	"4.012187e+04"
""	""	""	""	""	" 361.2182"	""	""	""	" 365.76534"	""	""	""	""	""	""	""	""	""	""	""	"1.698224e+06"	"4.867773e+05"	"5.413004e+05"	"1.694311e+06"	"3.954760e+05"	"2.538822e+05"	"1.499243e+05"	"1.985603e+05"	"2.133993e+05"	"3.026639e+05"	"3.503852e+05"	"4.746197e+05"	"1.109020e+06"	"4.537891e+05"	"2.757072e+05"	"1.893103e+05"	"1.427090e+05"	"2.076946e+05"	"2.076831e+05"
""	""	""	""	""	" 361.2176"	""	""	""	" 128.92964"	""	""	""	""	""	""	""	""	""	""	""	"3.261413e+03"	"4.712799e+03"	"4.582187e+03"	"6.774646e+03"	"5.709631e+03"	"9.079038e+03"	"1.532684e+04"	"1.502175e+04"	"1.067847e+04"	"4.804855e+04"	"4.522869e+04"	"4.119802e+04"	"4.335555e+04"	"3.518528e+04"	"3.023862e+04"	"2.855280e+04"	"9.739008e+03"	"3.301899e+04"	"4.096111e+04"
""	""	""	""	""	" 361.2404"	""	""	""	"  51.21365"	""	""	""	""	""	""	""	""	""	""	""	"4.401939e+03"	"7.473578e+03"	"6.655924e+03"	"7.164718e+03"	"8.380488e+03"	"6.935103e+03"	"1.145766e+04"	"1.016212e+04"	"1.257689e+04"	"3.028640e+04"	"2.741274e+04"	"2.612726e+04"	"2.209260e+04"	"1.892063e+04"	"1.199693e+03"	"1.668667e+03"	"2.714832e+03"	"2.591817e+03"	"0.000000e+00"
""	""	""	""	""	" 361.2922"	""	""	""	" 563.11635"	""	""	""	""	""	""	""	""	""	""	""	"1.087225e+03"	"2.448072e+03"	"1.106855e+03"	"2.181074e+03"	"1.488064e+03"	"1.184221e+03"	"1.647688e+03"	"1.721197e+03"	"2.057330e+03"	"3.532386e+04"	"6.127425e+03"	"2.419882e+04"	"4.131222e+04"	"1.944936e+04"	"2.099914e+04"	"1.360085e+04"	"7.989738e+03"	"4.541408e+04"	"2.012165e+04"
""	""	""	""	""	" 362.0975"	""	""	""	"  23.57379"	""	""	""	""	""	""	""	""	""	""	""	"8.322251e+04"	"1.291561e+05"	"9.937472e+04"	"9.823782e+04"	"1.223648e+05"	"1.925818e+04"	"2.799059e+04"	"2.612267e+04"	"2.752375e+04"	"3.812189e+04"	"1.223154e+04"	"1.725440e+04"	"1.757461e+04"	"1.677229e+04"	"5.534298e+03"	"7.068096e+03"	"1.473616e+04"	"5.345658e+03"	"7.453592e+03"
""	""	""	""	""	" 362.1887"	""	""	""	" 298.02199"	""	""	""	""	""	""	""	""	""	""	""	"1.008848e+04"	"1.116166e+04"	"7.078750e+03"	"1.073095e+04"	"1.144195e+04"	"4.782691e+03"	"3.990230e+03"	"4.423189e+03"	"5.838580e+03"	"4.007150e+04"	"1.158066e+04"	"7.224966e+03"	"2.316478e+03"	"6.355360e+03"	"3.860857e+03"	"3.189520e+03"	"1.678917e+03"	"2.979643e+03"	"2.791291e+03"
""	""	""	""	""	" 362.1845"	""	""	""	" 413.87941"	""	""	""	""	""	""	""	""	""	""	""	"3.192882e+03"	"9.552187e+02"	"9.647533e+02"	"3.658982e+03"	"1.014150e+03"	"2.669305e+02"	"1.992723e+02"	"3.677316e+02"	"3.590216e+02"	"1.887584e+04"	"2.800045e+04"	"2.497820e+04"	"1.371385e+04"	"1.139414e+04"	"2.028717e+04"	"2.023235e+04"	"1.494760e+03"	"3.122622e+04"	"1.064953e+04"
""	""	""	""	""	" 362.2184"	""	""	""	" 305.76055"	""	""	""	""	""	""	""	""	""	""	""	"7.684321e+03"	"6.164397e+03"	"3.583330e+03"	"9.199018e+03"	"8.382350e+03"	"3.340308e+03"	"2.630322e+03"	"3.678926e+03"	"1.055845e+04"	"1.952222e+05"	"2.389721e+04"	"4.299412e+03"	"1.151608e+04"	"6.733975e+03"	"2.347531e+04"	"4.356657e+03"	"2.243160e+03"	"5.596479e+03"	"1.324558e+04"
""	""	""	""	""	" 362.2209"	""	""	""	" 365.76534"	""	""	""	""	""	""	""	""	""	""	""	"3.157493e+05"	"8.826390e+04"	"9.693707e+04"	"3.143184e+05"	"7.473036e+04"	"4.519521e+04"	"2.698228e+04"	"3.582905e+04"	"3.917319e+04"	"5.375429e+04"	"6.623001e+04"	"8.809769e+04"	"1.978685e+05"	"8.491323e+04"	"4.936688e+04"	"3.478722e+04"	"2.695405e+04"	"3.761266e+04"	"3.665410e+04"
""	""	""	""	""	" 362.2251"	""	""	""	"  39.30326"	""	""	""	""	""	""	""	""	""	""	""	"2.341044e+04"	"1.464720e+04"	"1.997338e+04"	"2.889545e+04"	"2.672062e+04"	"3.726513e+03"	"7.923852e+03"	"6.224799e+03"	"5.376920e+03"	"1.809102e+04"	"1.394263e+04"	"1.600754e+04"	"1.642209e+04"	"9.610716e+03"	"7.342324e+03"	"6.689351e+03"	"6.341289e+03"	"6.247534e+03"	"9.184029e+03"
""	""	""	""	""	" 362.2494"	""	""	""	" 324.63729"	""	""	""	""	""	""	""	""	""	""	""	"4.471260e+03"	"3.496026e+03"	"2.926078e+03"	"8.599633e+03"	"8.837121e+03"	"3.123245e+03"	"2.659677e+03"	"2.155766e+03"	"3.259211e+03"	"1.258861e+04"	"6.937840e+03"	"6.574289e+03"	"6.521665e+03"	"4.868731e+03"	"2.337701e+03"	"1.357361e+03"	"1.647885e+03"	"1.023381e+03"	"5.654546e+03"
""	""	""	""	""	" 362.2953"	""	""	""	" 563.16282"	""	""	""	""	""	""	""	""	""	""	""	"5.612059e+02"	"5.496360e+02"	"5.658216e+02"	"4.307959e+02"	"4.430808e+02"	"2.706712e+02"	"3.691275e+02"	"5.194619e+02"	"4.431403e+02"	"7.165399e+03"	"1.483680e+03"	"5.313918e+03"	"9.448136e+03"	"3.738874e+03"	"4.002158e+03"	"2.851076e+03"	"1.609009e+03"	"9.265369e+03"	"4.477343e+03"
""	""	""	""	""	" 362.6852"	""	""	""	" 413.95487"	""	""	""	""	""	""	""	""	""	""	""	"5.761297e+02"	"2.898159e+02"	"2.569750e+02"	"5.314272e+02"	"2.981842e+02"	"1.148070e+02"	"7.142061e+01"	"5.705164e+01"	"8.408499e+01"	"6.854277e+03"	"1.143718e+04"	"1.180482e+04"	"4.478453e+03"	"5.464460e+03"	"8.842383e+03"	"8.159520e+03"	"7.393149e+02"	"1.199361e+04"	"4.267482e+03"
""	""	""	""	""	" 362.6838"	""	""	""	" 172.67707"	""	""	""	""	""	""	""	""	""	""	""	"2.737256e+03"	"3.050089e+03"	"2.231032e+03"	"2.929065e+03"	"2.554625e+03"	"4.481629e+02"	"4.648481e+02"	"4.105389e+02"	"3.787722e+02"	"6.728268e+04"	"7.487093e+04"	"7.533886e+04"	"7.704936e+04"	"8.204352e+04"	"1.927642e+04"	"2.110767e+04"	"2.080485e+04"	"2.102615e+04"	"2.187177e+04"
""	""	""	""	""	" 362.6907"	""	""	""	" 297.07340"	""	""	""	""	""	""	""	""	""	""	""	"1.429226e+03"	"3.166404e+03"	"1.919385e+03"	"4.030893e+03"	"3.827564e+03"	"1.654626e+03"	"1.395685e+03"	"1.547163e+03"	"1.551563e+03"	"1.187281e+03"	"3.675095e+03"	"3.599728e+03"	"3.292765e+03"	"3.403079e+03"	"1.826618e+03"	"1.672847e+03"	"1.159962e+03"	"1.386922e+03"	"1.425376e+03"
""	""	""	""	""	" 362.7205"	""	""	""	" 304.58704"	""	""	""	""	""	""	""	""	""	""	""	"2.220777e+03"	"1.440913e+03"	"1.211566e+03"	"2.703222e+03"	"2.548838e+03"	"1.141921e+03"	"9.196221e+02"	"1.084256e+03"	"1.331877e+03"	"1.745385e+03"	"3.311526e+03"	"3.286951e+03"	"3.133331e+03"	"3.681034e+03"	"1.823883e+03"	"1.322823e+03"	"9.299662e+02"	"1.640645e+03"	"5.971473e+02"
""	""	""	""	""	" 362.8877"	""	""	""	"  21.22346"	""	""	""	""	""	""	""	""	""	""	""	"4.134941e+02"	"1.027479e+03"	"7.946451e+02"	"9.747129e+02"	"1.388544e+03"	"1.868571e+03"	"2.926793e+03"	"2.662795e+03"	"2.716700e+03"	"2.525965e+03"	"3.298392e+03"	"3.834870e+03"	"3.073010e+03"	"3.659747e+03"	"5.146836e+02"	"1.548600e+03"	"1.823464e+03"	"1.782255e+03"	"1.397910e+03"
""	""	""	""	""	" 363.1618"	""	""	""	" 207.60411"	""	""	""	""	""	""	""	""	""	""	""	"1.290812e+05"	"1.615694e+04"	"3.728874e+04"	"1.287034e+05"	"2.078572e+04"	"2.287022e+04"	"6.789810e+03"	"1.256899e+04"	"7.771671e+03"	"7.660004e+04"	"2.648795e+04"	"2.607290e+04"	"6.250879e+04"	"2.335994e+04"	"9.643646e+03"	"6.811113e+03"	"3.765933e+03"	"7.506614e+03"	"2.334533e+03"
""	""	""	""	""	" 363.1775"	""	""	""	" 243.21971"	""	""	""	""	""	""	""	""	""	""	""	"2.686638e+05"	"2.813223e+04"	"8.229332e+04"	"1.946294e+05"	"4.885847e+04"	"1.221887e+03"	"1.451323e+03"	"1.284488e+03"	"3.020154e+03"	"3.632771e+04"	"2.439426e+04"	"1.984953e+04"	"3.424953e+04"	"1.972418e+04"	"4.323555e+03"	"3.912391e+03"	"1.795315e+03"	"5.412428e+03"	"4.702912e+03"
""	""	""	""	""	" 363.2210"	""	""	""	" 365.42740"	""	""	""	""	""	""	""	""	""	""	""	"4.972499e+04"	"1.384809e+04"	"1.649530e+04"	"4.578181e+04"	"1.170025e+04"	"6.943520e+03"	"4.440402e+03"	"5.303104e+03"	"6.081167e+03"	"1.365956e+04"	"1.163267e+04"	"1.263506e+04"	"3.198370e+04"	"1.645863e+04"	"8.331929e+03"	"6.219540e+03"	"4.363533e+03"	"6.404786e+03"	"6.405288e+03"
""	""	""	""	""	" 363.3090"	""	""	""	" 792.49805"	""	""	""	""	""	""	""	""	""	""	""	"1.062949e+04"	"1.669893e+04"	"1.687275e+04"	"3.825132e+04"	"1.643872e+04"	"5.351105e+02"	"6.283426e+02"	"7.016255e+02"	"8.862303e+02"	"1.582661e+04"	"1.094477e+04"	"2.285916e+04"	"2.192594e+04"	"2.007172e+04"	"8.297930e+02"	"7.744925e+02"	"1.656543e+03"	"5.461903e+02"	"1.497082e+03"
""	""	""	""	""	" 363.3090"	""	""	""	" 826.46999"	""	""	""	""	""	""	""	""	""	""	""	"4.240590e+03"	"2.522990e+04"	"1.658214e+04"	"3.853776e+04"	"1.747809e+04"	"2.512008e+02"	"6.217762e+02"	"6.848550e+02"	"3.843814e+02"	"2.240083e+04"	"1.348292e+04"	"3.526052e+04"	"2.727427e+04"	"3.856084e+04"	"7.013369e+02"	"5.729724e+02"	"8.583467e+02"	"3.871106e+02"	"7.340348e+02"
""	""	""	""	""	" 363.7092"	""	""	""	" 195.13784"	""	""	""	""	""	""	""	""	""	""	""	"9.766277e+02"	"1.185624e+03"	"7.955892e+02"	"1.224736e+03"	"1.275120e+03"	"3.166497e+02"	"2.522520e+02"	"3.354355e+02"	"2.142782e+02"	"2.839302e+04"	"6.156260e+03"	"1.846776e+04"	"3.060125e+04"	"2.831164e+04"	"2.573168e+03"	"7.089637e+03"	"7.434458e+02"	"1.034740e+04"	"8.709184e+03"
""	""	""	""	""	" 363.7095"	""	""	""	" 153.85566"	""	""	""	""	""	""	""	""	""	""	""	"9.089561e+02"	"6.938518e+02"	"5.736410e+02"	"8.044903e+02"	"7.989156e+02"	"1.571433e+02"	"1.234736e+02"	"3.158837e+02"	"2.348808e+02"	"1.125646e+04"	"8.526438e+03"	"8.981287e+03"	"9.696563e+03"	"7.325846e+03"	"1.715527e+03"	"1.043333e+03"	"4.206195e+02"	"2.065667e+03"	"1.227535e+03"
""	""	""	""	""	" 364.1229"	""	""	""	"  46.60187"	""	""	""	""	""	""	""	""	""	""	""	"5.029797e+03"	"8.360936e+03"	"5.673309e+03"	"4.955335e+03"	"7.237545e+03"	"2.162414e+03"	"1.645744e+03"	"2.021932e+03"	"1.254838e+03"	"8.209400e+03"	"3.098715e+03"	"7.431551e+03"	"5.461048e+03"	"9.807698e+03"	"7.541708e+03"	"6.578205e+03"	"5.533177e+03"	"7.150380e+03"	"8.081260e+03"
""	""	""	""	""	" 364.1412"	""	""	""	" 199.88321"	""	""	""	""	""	""	""	""	""	""	""	"4.117309e+03"	"3.472019e+03"	"2.818318e+03"	"6.174690e+03"	"5.571926e+03"	"1.846805e+03"	"2.207475e+03"	"1.954229e+03"	"2.359776e+03"	"1.359400e+02"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"4.713768e+02"	"4.071384e+01"	"1.356418e+03"	"0.000000e+00"	"2.122078e+02"
""	""	""	""	""	" 364.1991"	""	""	""	" 404.87647"	""	""	""	""	""	""	""	""	""	""	""	"5.442573e+03"	"1.481326e+03"	"1.123223e+03"	"6.400235e+03"	"1.380924e+03"	"4.811264e+02"	"4.350824e+02"	"4.151607e+02"	"2.344456e+03"	"5.483633e+05"	"5.915752e+05"	"5.858827e+05"	"4.074038e+05"	"4.483367e+05"	"5.174690e+05"	"4.467971e+05"	"9.006554e+04"	"5.534167e+05"	"3.397121e+05"
""	""	""	""	""	" 364.2232"	""	""	""	" 365.96787"	""	""	""	""	""	""	""	""	""	""	""	"5.590008e+03"	"2.656575e+03"	"1.386082e+03"	"3.693279e+03"	"1.243839e+03"	"4.051118e+02"	"4.611043e+02"	"6.282869e+02"	"5.962561e+02"	"6.424539e+03"	"3.197330e+03"	"2.899717e+03"	"5.400469e+03"	"3.637982e+03"	"1.320043e+03"	"1.275259e+03"	"6.139938e+02"	"1.686481e+03"	"1.090027e+03"
""	""	""	""	""	" 364.7002"	""	""	""	" 405.03661"	""	""	""	""	""	""	""	""	""	""	""	"9.250316e+02"	"5.153612e+02"	"3.764317e+02"	"9.501561e+02"	"5.106788e+02"	"1.701626e+02"	"1.131081e+02"	"1.588557e+02"	"9.200948e+02"	"2.195840e+05"	"2.425569e+05"	"2.372330e+05"	"1.625263e+05"	"1.869763e+05"	"2.014030e+05"	"1.751659e+05"	"3.529462e+04"	"2.233562e+05"	"1.311552e+05"
""	""	""	""	""	" 364.7159"	""	""	""	" 292.68581"	""	""	""	""	""	""	""	""	""	""	""	"1.069858e+03"	"6.700706e+02"	"3.834894e+02"	"1.033769e+03"	"6.167887e+02"	"2.963579e+02"	"1.521838e+02"	"2.652770e+02"	"2.272745e+02"	"1.206269e+04"	"2.138697e+04"	"1.859347e+04"	"1.597015e+04"	"1.785801e+04"	"5.387920e+03"	"6.585027e+03"	"1.924290e+03"	"8.437357e+03"	"4.915657e+03"
""	""	""	""	""	" 364.7031"	""	""	""	" 137.87396"	""	""	""	""	""	""	""	""	""	""	""	"9.839624e+02"	"8.630176e+02"	"8.688745e+02"	"9.308045e+02"	"8.050110e+02"	"2.620209e+02"	"3.050791e+02"	"2.800066e+02"	"2.486695e+02"	"4.941596e+04"	"3.449286e+04"	"3.094687e+04"	"4.358710e+04"	"3.031266e+04"	"5.773675e+03"	"1.009727e+04"	"5.805589e+02"	"1.596400e+04"	"9.902585e+03"
""	""	""	""	""	" 364.7251"	""	""	""	" 495.31449"	""	""	""	""	""	""	""	""	""	""	""	"8.101946e+02"	"5.120214e+02"	"1.855132e+02"	"1.460593e+03"	"4.101568e+02"	"1.745335e+02"	"9.211224e+01"	"7.575898e+01"	"2.085847e+02"	"3.763137e+04"	"2.758220e+04"	"3.662438e+04"	"2.974438e+04"	"2.489292e+04"	"9.378216e+03"	"6.172333e+03"	"6.011378e+02"	"1.191936e+04"	"5.228220e+03"
""	""	""	""	""	" 365.1196"	""	""	""	" 176.41082"	""	""	""	""	""	""	""	""	""	""	""	"1.350949e+04"	"1.456105e+04"	"1.404118e+04"	"1.571718e+04"	"1.570213e+04"	"5.880341e+03"	"8.455468e+03"	"8.066573e+03"	"6.362390e+03"	"5.926964e+03"	"3.936628e+03"	"6.428899e+03"	"6.990830e+03"	"1.028014e+04"	"8.339070e+03"	"4.308664e+03"	"1.609431e+04"	"1.885354e+03"	"9.443906e+03"
""	""	""	""	""	" 365.2008"	""	""	""	" 405.70082"	""	""	""	""	""	""	""	""	""	""	""	"1.897754e+04"	"1.547313e+03"	"3.481117e+03"	"1.959183e+04"	"2.067338e+03"	"2.479229e+02"	"1.354628e+02"	"4.398567e+02"	"2.005583e+03"	"8.314855e+04"	"9.288066e+04"	"8.652771e+04"	"7.595404e+04"	"6.705808e+04"	"6.240090e+04"	"5.419444e+04"	"1.114397e+04"	"6.912821e+04"	"4.348089e+04"
""	""	""	""	""	" 365.2305"	""	""	""	" 197.71205"	""	""	""	""	""	""	""	""	""	""	""	"1.605409e+03"	"1.727476e+03"	"6.637169e+02"	"2.888808e+03"	"1.162328e+03"	"1.408252e+02"	"0.000000e+00"	"4.439782e+01"	"9.714109e+01"	"1.189267e+05"	"1.369016e+05"	"1.418365e+05"	"1.318872e+05"	"1.682406e+05"	"1.109252e+04"	"1.922002e+04"	"8.877096e+02"	"3.143650e+04"	"1.347622e+04"
""	""	""	""	""	" 365.2621"	""	""	""	" 133.93817"	""	""	""	""	""	""	""	""	""	""	""	"1.374968e+03"	"3.356898e+03"	"5.346205e+03"	"6.578061e+03"	"8.917278e+03"	"3.520454e+03"	"4.507102e+03"	"4.893255e+03"	"3.868552e+03"	"2.682884e+03"	"1.760647e+03"	"2.285881e+03"	"1.481994e+03"	"4.738672e+02"	"3.303828e+01"	"2.302834e+01"	"3.124068e+02"	"3.637548e+01"	"1.334880e+01"
""	""	""	""	""	" 365.7006"	""	""	""	" 405.66740"	""	""	""	""	""	""	""	""	""	""	""	"9.488651e+02"	"6.101499e+02"	"3.268299e+02"	"7.309877e+02"	"3.683160e+02"	"1.010981e+02"	"8.641720e+01"	"9.778666e+01"	"5.114088e+02"	"1.946535e+04"	"1.721357e+04"	"1.946318e+04"	"1.373744e+04"	"1.374614e+04"	"1.557553e+04"	"1.281280e+04"	"2.533207e+03"	"1.633595e+04"	"9.752633e+03"
""	""	""	""	""	" 365.7244"	""	""	""	" 195.28619"	""	""	""	""	""	""	""	""	""	""	""	"1.761457e+03"	"2.087030e+03"	"1.504469e+03"	"1.613067e+03"	"2.550325e+03"	"4.157956e+02"	"3.807567e+02"	"3.287759e+02"	"4.238625e+02"	"1.402702e+05"	"1.371361e+05"	"1.635674e+05"	"1.533306e+05"	"1.442104e+05"	"7.710742e+04"	"9.441994e+04"	"1.532425e+04"	"1.316523e+05"	"1.159286e+05"
""	""	""	""	""	" 366.1552"	""	""	""	" 240.54177"	""	""	""	""	""	""	""	""	""	""	""	"3.312276e+03"	"4.834099e+03"	"7.205315e+03"	"4.031111e+03"	"5.959869e+03"	"4.863907e+03"	"4.193160e+03"	"4.687610e+03"	"3.836155e+03"	"1.215128e+04"	"1.656765e+04"	"1.787969e+04"	"1.717518e+04"	"1.280652e+04"	"3.391598e+03"	"2.433946e+03"	"9.211549e+02"	"3.532798e+03"	"3.233446e+03"
""	""	""	""	""	" 366.1955"	""	""	""	" 406.21958"	""	""	""	""	""	""	""	""	""	""	""	"4.862085e+03"	"1.102574e+03"	"1.067411e+03"	"5.293612e+03"	"1.478426e+03"	"3.049819e+02"	"2.495940e+02"	"3.934430e+02"	"5.061503e+02"	"2.328675e+04"	"2.084451e+04"	"2.185223e+04"	"1.971581e+04"	"1.456663e+04"	"1.564404e+04"	"1.353803e+04"	"2.700238e+03"	"1.796414e+04"	"9.862498e+03"
""	""	""	""	""	" 366.2182"	""	""	""	" 179.57453"	""	""	""	""	""	""	""	""	""	""	""	"2.605628e+03"	"3.080996e+03"	"3.061439e+03"	"3.967158e+03"	"4.529533e+03"	"6.109272e+01"	"2.013055e+02"	"1.978960e+02"	"2.406554e+02"	"6.170313e+04"	"5.671656e+04"	"5.564250e+04"	"5.169681e+04"	"4.989751e+04"	"7.473415e+03"	"1.317702e+04"	"1.247942e+03"	"2.486712e+04"	"1.565268e+04"
""	""	""	""	""	" 366.6585"	""	""	""	" 233.60870"	""	""	""	""	""	""	""	""	""	""	""	"6.122099e+02"	"9.021006e+02"	"7.200928e+02"	"7.464892e+02"	"8.556794e+02"	"2.095008e+02"	"1.421306e+02"	"1.725126e+02"	"1.637976e+02"	"3.992589e+04"	"4.093269e+04"	"4.787630e+04"	"5.442103e+04"	"4.727329e+04"	"6.123790e+03"	"8.479599e+03"	"7.961726e+02"	"1.758374e+04"	"8.978995e+03"
""	""	""	""	""	" 366.6875"	""	""	""	" 225.55742"	""	""	""	""	""	""	""	""	""	""	""	"7.929587e+02"	"1.385672e+03"	"1.140363e+03"	"1.216252e+03"	"1.325870e+03"	"2.142262e+02"	"2.045318e+02"	"2.513084e+02"	"2.042681e+02"	"4.253340e+04"	"4.991369e+04"	"6.067869e+04"	"6.142280e+04"	"6.035575e+04"	"6.588855e+03"	"1.623894e+04"	"1.444488e+03"	"2.813874e+04"	"2.334481e+04"
""	""	""	""	""	" 366.6569"	""	""	""	" 240.20264"	""	""	""	""	""	""	""	""	""	""	""	"1.673008e+03"	"2.876452e+03"	"1.953737e+03"	"2.272278e+03"	"2.533995e+03"	"1.942425e+03"	"1.527436e+03"	"1.731075e+03"	"1.832164e+03"	"8.972555e+03"	"1.198730e+04"	"1.211170e+04"	"1.186504e+04"	"9.307912e+03"	"3.393390e+03"	"3.441448e+03"	"1.129133e+03"	"3.722500e+03"	"3.144808e+03"
""	""	""	""	""	" 366.6956"	""	""	""	" 406.21958"	""	""	""	""	""	""	""	""	""	""	""	"5.438718e+02"	"2.232682e+02"	"1.672825e+02"	"7.402233e+02"	"3.423221e+02"	"1.571702e+02"	"9.375047e+01"	"9.846789e+01"	"1.911709e+02"	"1.110237e+04"	"9.637389e+03"	"1.169801e+04"	"5.918511e+03"	"8.059400e+03"	"6.108261e+03"	"5.496863e+03"	"6.578592e+02"	"6.174269e+03"	"3.890130e+03"
""	""	""	""	""	" 366.7141"	""	""	""	" 178.00803"	""	""	""	""	""	""	""	""	""	""	""	"9.291395e+02"	"9.644360e+02"	"9.075846e+02"	"1.272593e+03"	"1.506531e+03"	"2.399063e+02"	"1.759126e+02"	"2.993588e+02"	"2.533542e+02"	"2.227010e+04"	"2.409227e+04"	"1.475414e+04"	"1.729836e+04"	"2.398944e+04"	"2.948455e+03"	"4.928078e+03"	"5.645640e+02"	"8.502158e+03"	"5.744364e+03"
""	""	""	""	""	" 366.7224"	""	""	""	" 194.85777"	""	""	""	""	""	""	""	""	""	""	""	"4.838820e+02"	"6.041250e+02"	"5.015250e+02"	"7.130107e+02"	"4.584994e+02"	"5.670067e+01"	"8.108100e+01"	"8.708700e+01"	"7.644020e+01"	"8.098699e+03"	"1.097716e+04"	"1.335355e+04"	"1.186302e+04"	"6.580107e+03"	"6.154445e+03"	"6.563557e+03"	"1.329328e+03"	"1.261055e+04"	"1.130484e+04"
""	""	""	""	""	" 367.1359"	""	""	""	" 435.93146"	""	""	""	""	""	""	""	""	""	""	""	"1.789208e+04"	"2.448718e+04"	"1.985568e+04"	"3.151799e+04"	"2.965782e+04"	"1.234621e+03"	"2.333419e+03"	"1.335406e+03"	"1.513676e+03"	"1.017971e+04"	"2.826400e+03"	"1.045724e+04"	"6.495322e+03"	"3.968583e+04"	"1.759751e+03"	"3.209453e+03"	"5.129831e+03"	"1.914134e+03"	"2.020268e+03"
""	""	""	""	""	" 367.2065"	""	""	""	" 405.70082"	""	""	""	""	""	""	""	""	""	""	""	"1.735230e+04"	"3.467547e+03"	"3.624366e+03"	"1.869752e+04"	"4.337769e+03"	"1.125791e+03"	"1.003469e+03"	"1.256256e+03"	"1.142551e+03"	"5.028094e+05"	"6.962297e+05"	"7.114474e+05"	"4.809577e+05"	"5.317584e+05"	"1.824866e+05"	"1.785998e+05"	"5.611862e+04"	"2.353927e+05"	"1.363785e+05"
""	""	""	""	""	" 367.2103"	""	""	""	" 218.92494"	""	""	""	""	""	""	""	""	""	""	""	"4.890784e+03"	"3.780014e+03"	"3.146299e+03"	"4.409979e+03"	"3.533531e+03"	"6.902393e+02"	"1.498505e+02"	"4.512590e+02"	"7.820265e+02"	"7.668123e+04"	"7.126048e+04"	"6.321455e+04"	"6.990510e+04"	"4.829134e+04"	"6.715228e+03"	"1.595195e+04"	"1.959446e+03"	"2.908605e+04"	"2.236880e+04"
""	""	""	""	""	" 367.2277"	""	""	""	" 434.34963"	""	""	""	""	""	""	""	""	""	""	""	"3.764335e+04"	"1.530047e+04"	"2.559222e+04"	"4.831940e+04"	"1.908874e+04"	"3.279702e+03"	"1.594425e+03"	"1.647252e+03"	"3.171295e+03"	"6.500393e+04"	"1.597522e+04"	"1.222991e+04"	"2.185340e+04"	"5.575265e+03"	"3.966395e+03"	"2.368290e+03"	"8.139431e+02"	"3.842452e+03"	"2.696761e+03"
""	""	""	""	""	" 367.2533"	""	""	""	" 484.31694"	""	""	""	""	""	""	""	""	""	""	""	"5.556943e+03"	"1.078540e+03"	"9.852984e+02"	"6.178178e+03"	"1.230305e+03"	"3.330961e+02"	"2.635871e+02"	"3.046764e+02"	"3.527882e+02"	"5.470502e+04"	"4.427887e+04"	"5.540047e+04"	"2.839675e+04"	"2.527170e+04"	"5.333523e+03"	"2.414042e+03"	"9.380904e+02"	"8.104125e+03"	"3.364239e+03"
""	""	""	""	""	" 367.3278"	""	""	""	" 551.43051"	""	""	""	""	""	""	""	""	""	""	""	"9.855489e+02"	"9.905637e+02"	"1.601770e+03"	"1.331455e+03"	"5.236698e+03"	"3.217481e+02"	"1.806037e+03"	"4.892940e+03"	"2.490306e+03"	"1.266728e+03"	"3.110273e+03"	"3.724374e+03"	"1.003402e+03"	"3.033114e+03"	"4.044963e+03"	"6.029841e+03"	"9.426964e+03"	"2.570852e+03"	"2.914432e+03"
