Local ID	Metabolite Name	Kegg ID	Units	S00010701	S00010702	S00010703	S00010704	S00010705	S00010706
802938	OCTADECANEDIOATE (*)	M05359	Counts	378033		368050	323985	578600	1262069
660048	OLEATE	C00712	Counts	28036	103503		15300	39357	
773204	OLEOYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05341	Counts	3816442	466915	7746978	1566899	186732523	406328874
802918	OLEOYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05341	Counts	3816442	466915	7746978	1566899	186732523	406328874
770972	OPHTHALMIC ACID	CA1475	Counts	243224	174686	640815	119113	1411979	1267587
770902	ORNITHINE	C00515	Counts		60424	51703	46525	125999	
771231	OROTATE	C00295	Counts		39495		16614	364050	
771230	OROTIDINE 5`-MONOPHOSPHATE	C01103	Counts	40892		123501			
771388	OXALATE	C00209	Counts	205338	150874	208636	113430	396623	307779
771445	OXALOMALIC ACID	C01990	Counts	464440	254550	952816	66060	222230	255147
817586	OXALOSUCCINATE (*)	C05379	Counts		61159				
771233	OXOMALONATE	C00830	Counts	323775		405605	24248	645367	170541
775192	P-ACETAMIDOPHENYLGLUCURONIDE (*)	M05349	Counts	156977	172101	6385320	2577197		26146
802926	P-ACETAMIDOPHENYLGLUCURONIDE (*)	M05349	Counts	156977	172101	6385320	2577197		26146
817117	PALMITATE	C00249	Counts		38632			26605	
771313	PALMITOLEIC ACID	C08362	Counts	1056878	1936993	1098919	16140686	308076620	495046424
817119	PALMITOLEIC ACID	C08362	Counts			56715			
777264	PALMITOLEIC ACID (*)	C08362	Counts	86635	1945910	1124417	16078380	308074964	494124063
774032	PALMITOYLGLYCEROPHOSPHOETHANOLAMINE  / PALMITOYLPLASMENYLETHANOLAMINE  (*)	M05345	Counts	3900971	3778245	6843082	1516519	148063157	178976555
802922	PALMITOYLGLYCEROPHOSPHOETHANOLAMINE  / PALMITOYLPLASMENYLETHANOLAMINE  (*)	M05345	Counts	3900971	3778245	6843082	1516519	148063157	178976555
776902	PALMITOYLGLYCEROPHOSPHOINOSITOL (*)	M05355	Counts	1332444	161874	737422	775284	70021668	327710494
802933	PALMITOYLGLYCEROPHOSPHOINOSITOL (*)	M05355	Counts	1332444	161874	737422	775284	70021668	327710494
770992	PANTOTHENIC ACID	C00864	Counts					1108778	1250374
771377	PANTOTHENIC ACID	C00864	Counts	2191822	675518	7578319	1169933	48724270	53986693
817093	PANTOTHENIC ACID	C00864	Counts	2190107	673244	7578173	1167839	48736840	54004137
771319	PARAOXON-METHYL	CA1476	Counts					119016	169454
771408	PENTITOL	CA1511	Counts	2051174	2142813	1384755	2029923	137123	190705
660049	PETROSELINIC ACID	C08363	Counts		103053	90123			
770910	PHENYLACETALDEHYDE	C00601	Counts			12474	22543		88023
773812	PHENYLACETATE (*)	C07086	Counts	324095	400207		137944		531516
771115	PHENYLALANINE	C02057	Counts	15649759	6399627	12612793	5163356	88800646	74652068
771323	PHENYLPYRUVATE	C00166	Counts	65769	14919	84513			
771069	PHOSPHATE	C00009	Counts					2439943	
771401	PHOSPHATE	C00009	Counts			135892		3384421	3674775
771003	PHOSPHO(ENOL)PYRUVIC ACID	C00074	Counts	791970	816245	1601467	1234652	55436	
771023	PHOSPHO(ENOL)PYRUVIC ACID	C00074	Counts	81474	69531	229962	252735		20907
771344	PHOSPHOCREATINE	C02305	Counts		54562	111002			
771005	PHOSPHOETHANOLAMINE	C00346	Counts	2754753	1064287	3419570	786880	4217363	4586627
771461	PHOSPHOGLYCERIC ACID	CA1497	Counts	1110412	606324	2216340	806711	215337	222503
771462	PHOSPHOGLYCERIC ACID	CA1497	Counts			276644	74016		
770923	PHOSPHONOACETATE	C05682	Counts			108034		22902	60095
770893	PHTHALATE	C01606	Counts	35972	71639	40358			
771372	PHYTIC ACID	C01204	Counts	33731	15429	20027			
770866	PIMELIC ACID	C02656	Counts		178612				
774508	PREGN STEROID MONOSULFATE (*)	C18044	Counts	298055	329679	140403	114924	367898	564026
771265	PREGNENOLONE	C01953	Counts						766211
771113	PROLINE	C16435	Counts	2450632	1017695	2959184	850309	3473381	3292995
817180	PROSTAGLANDIN B1 (*)	C00959	Counts		547273		1138149	781830	
818019	PROSTAGLANDIN E1 (*)	C04741	Counts			102418	182938	5381364	7875420
818495	PROSTAGLANDIN E3 (*)	C06439	Counts	277528			135755	947802	2866040
769070	PROSTAGLANDIN F2 ALPHA (*)	C00639	Counts				156600	4951588	6876605
817811	PROSTAGLANDIN G2 (*)	C05956	Counts					1902712	3262371
818494	PROSTAGLANDIN G2 (*)	C05956	Counts					1902712	3262371
769046	PROSTAGLANDIN H2 (*)	C00427	Counts			204582	43504	358573	
771328	PROTOPORPHYRIN	C02191	Counts					49434	107585
771241	PTERIN	C00715	Counts	15429					
771458	PYRIDINE CARBOXYLIC ACID	CA1509	Counts					56711	37518
771285	PYRIDINE-2,3-DICARBOXYLATE	C03722	Counts	449297	25440	976124	318099	15375	22825
770915	PYRIDOXAL	C00250	Counts						17419
771411	PYRIDOXINE	C00314	Counts			66987			44799
770880	PYRUVATE	C00022	Counts	72437	48916		34981		
771065	PYRUVATE	C00022	Counts	448860	313585	501233	275101	341746	442686
770830	QUINATE	C00296	Counts	50947	348063	172654	231559		
771307	RAC-GLYCEROL 1-MYRISTATE	CA1370	Counts	34949		27110	729479	105130662	130352751
770944	RAFFINOSE	C00492	Counts			13225			
771085	RAFFINOSE	C00492	Counts	69582	124795	90205	75051	584681	437820
817124	RAFFINOSE	C00492	Counts	133594					44031
817125	RAFFINOSE	C00492	Counts	47345		87634	77167	598297	
771042	RETINOATE	C00777	Counts	136650	202750	114646	70646	41876	
771093	RIBITOL	C00474	Counts	105598246	20966444	102330450		3637873	702636
771252	RIBOSE 5-PHOSPHATE	C00117	Counts	60467			10931		295168
771437	RIBOSE 5-PHOSPHATE	C00117	Counts	1303600	521145	951562	359791	423480	412371
771010	RIBULOSE 1,5-BISPHOSPHATE	C01182	Counts			17615			
771338	RIBULOSE 1,5-BISPHOSPHATE	C01182	Counts				11715		
770901	S-ADENOSYL-L-HOMOCYSTEINE	C00021	Counts	4232498	1008768	4567374	583783	4611626	5391771
771380	S-CARBOXYMETHYL-L-CYSTEINE	C03727	Counts	318629	126258	707442	228989		110961
770932	S-HEXYL-GLUTATHIONE	C02886	Counts			21406	16514		
770839	SALICYLAMIDE	CA1193	Counts	24559					
771249	SALICYLIC ACID	CA1067	Counts	943381	956338				
776757	SALICYLIC ACID (*)	C00805	Counts	944977	956594				
776194	SALICYLURIC GLUCURONIDE (*)	M05352	Counts	265687	180709	407487			174008
802929	SALICYLURIC GLUCURONIDE (*)	M05352	Counts	265687	180709	407487			174008
770858	SELENOMETHIONINE	C05335	Counts	230726		940905	325333		14012
771402	SERINE	C00716	Counts	228884	142482	234832	164355	1017198	880842
771048	SHIKIMATE	C00493	Counts	241994					
771442	SN-GLYCERO-3-PHOSPHOCHOLINE	C00670	Counts		547851		651522	3355693	3968671
771443	SN-GLYCERO-3-PHOSPHOCHOLINE	C00670	Counts	43736				1327253	525033
770969	SPHINGANINE	C00836	Counts						23251
776446	SPHINGOSINE 1-PHOSPHATE (*)	C06124	Counts	110948		43738			351638
771439	STACHYOSE	C01613	Counts	170080	58659	147986	298688	834031	740857
777765	STEARIDONATE (*)	C16300	Counts			21238		638815	2867936
774044	STEAROYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05346	Counts	7902590	140116		192976	22073020	
802923	STEAROYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05346	Counts	7902590	140116		192976	22073020	
776026	STEAROYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05351	Counts	7609902	1019045	17258686	1998010	364431201	919467163
802928	STEAROYLGLYCEROPHOSPHOETHANOLAMINE (*)	M05351	Counts	7609902	1019045	17258686	1998010	364431201	919467163
770837	SUBERIC ACID	C08278	Counts		57018				
771114	SUCCINATE	C00042	Counts	1021916	1916040	1300650	693180	1968839	2265817
771300	TARTARIC ACID	C01534	Counts	34152		79728			
770834	TAURINE	C00245	Counts			281820		79225	
771155	TAURINE	C00245	Counts	13551699	5829587	24134246	6306594	4725661	4927887
773826	TAUROCHENODEOXYCHOLATE (*)	C05465	Counts	6870857	4272003	7890169	932535	4880854	2104529
773806	TAUROCHOLATE (*)	C05122	Counts	3251355	1832595	7556123	1906770	5070757	752131
771108	TAUROLITHOCHOLATE	C02592	Counts	37161	46267				
771110	TESTOSTERONE	C00535	Counts		186768				
771210	TETRAHYDROFOLATE	C00101	Counts	28368	24911				76499
770949	THIAMINE	C00378	Counts	143436		139852	59076	909183	733381
770933	THIAMINE MONOPHOSPHATE	C01081	Counts						21132
771357	THIAMINE PYROPHOSPHATE	C00068	Counts			20952			273762
817537	THREONATE (*)	C01620	Counts	857059		633448	319441	636496	
817538	THREONATE (*)	C01620	Counts	27714026	12454556	32497737	13690821	68097277	72867347
771180	THYMIDINE	C00214	Counts	39402	31767	52893			
771026	THYMIDINE 5`-MONOPHOSPHATE	C00364	Counts			14656			
770976	THYMIDINE-5`-DIPHOSPHO-ALPHA-D-GLUCOSE	C00842	Counts	18644		33519			
771214	THYMINE	C00178	Counts			12808			
771293	THYROTROPIN RELEASING HORMONE	C03958	Counts	33100			106581	1704804	2090167
770970	THYROXINE	C01829	Counts					29066	
771308	TRICOSANOIC ACID	CA1269	Counts	206234		47262			152287
771263	TRIDECANOIC ACID	CA1367	Counts	93451	114695	50731	166384	427649	1430647
817833	TRYPTOPHAN (*)	C00078	Counts					8815639	11362132
817834	TRYPTOPHAN (*)	C00078	Counts	3580126	1490263	5390780	2380052	196167338	233546615
770891	TRYPTOPHANAMIDE	C00977	Counts	186260	169289		180279		
817096	UNKNOWN M05362 (M-H), BP *195.05233*, RT 1.993	M05362	Counts					115728	
817097	UNKNOWN M05363 (M+Cl), BP *345.15129*, RT 3.255	M05363	Counts	448303	560348		331646		
817098	UNKNOWN M05364 (2M-H), BP *223.02095*, RT .417	M05364	Counts		12137				
817099	UNKNOWN M05364 (M-H), BP *111.00822*, RT .417	M05364	Counts	1108711	1585376	1373268	1585113		280639
817101	UNKNOWN M05365 (M-H), BP *351.2523*, RT 3.542	M05365	Counts				11729		
817109	UNKNOWN M05367 (M-H), BP *199.00717*, RT 2.507	M05367	Counts	1293206	233058	922587	168772	282108	174871
817111	UNKNOWN M05368 (M+Cl), BP *175.04005*, RT 2.1675	M05368	Counts					28195	
817114	UNKNOWN M05370 (2M+Cl), BP *679.33472*, RT 3.216	M05370	Counts		39593				
817115	UNKNOWN M05370 (M-H), BP *321.17294*, RT 3.216	M05370	Counts		37926		50376		
817132	UNKNOWN M05372 (M-H), BP *236.09373*, RT 2.86809	M05372	Counts	2043384	351702	3659408	120742	12445247	14114442
817133	UNKNOWN M05373 (2M-H), BP *589.23543*, RT 2.90889	M05373	Counts		53667				
817134	UNKNOWN M05373 (M-H), BP *294.11544*, RT 2.90889	M05373	Counts					415052	413318
817135	UNKNOWN M05374 (M-H), BP *204.06759*, RT 2.95529	M05374	Counts	25318		73072	37556		
817136	UNKNOWN M05375 (M-H), BP *225.11426*, RT 2.9965	M05375	Counts			35658	14169		
817137	UNKNOWN M05376 (M-H), BP *341.16263*, RT 3.00656	M05376	Counts	80095		202705	117725		
817138	UNKNOWN M05377 (M-H), BP *273.12629*, RT 3.00877	M05377	Counts	192396	258552	301443	358776		
817139	UNKNOWN M05378 (M-H), BP *397.17011*, RT 3.01924	M05378	Counts				35261		414572
817142	UNKNOWN M05380 (M+Cl), BP *374.22262*, RT 3.04817	M05380	Counts	840558	791733	733975	697586		
817143	UNKNOWN M05380 (M-H), BP *338.24607*, RT 3.04817	M05380	Counts	2757019	2773583	2178614	2704020	1058441	1074632
817144	UNKNOWN M05381 (M-H), BP *229.10719*, RT 3.05057	M05381	Counts			178290	88354		
817145	UNKNOWN M05382 (M+Cl), BP *335.15277*, RT 3.06476	M05382	Counts				68641		104769
817146	UNKNOWN M05382 (M-H), BP *337.14611*, RT 3.06476	M05382	Counts	60850	80489		52659		
817147	UNKNOWN M05383 (M-H), BP *183.01662*, RT 3.1001	M05383	Counts	20902					
817148	UNKNOWN M05384 (M-H), BP *313.12376*, RT 3.13074	M05384	Counts	81678	154193	700143	88778	42067	
817149	UNKNOWN M05385 (M-H), BP *242.08618*, RT 3.16158	M05385	Counts		62165		82771		
817150	UNKNOWN M05386 (M-H), BP *285.13889*, RT 3.20861	M05386	Counts		44945	164011			
817151	UNKNOWN M05387 (M-H), BP *404.19181*, RT 4.04619	M05387	Counts						33222
817153	UNKNOWN M05389 (M-H), BP *311.14618*, RT 3.24112	M05389	Counts	53215	62705	276579		1189905	1033589
817155	UNKNOWN M05391 (M-H), BP *353.16078*, RT 3.28235	M05391	Counts	51183525	48017782	23619389	10304292	395777	139458
817156	UNKNOWN M05392 (M-H), BP *256.15724*, RT 3.27442	M05392	Counts	328343	252223		275953		
817157	UNKNOWN M05393 (M-H), BP *426.30607*, RT 4.21821	M05393	Counts	80996			284609		
817158	UNKNOWN M05394 (M-H), BP *471.33774*, RT 4.3442	M05394	Counts			22444	18334		55329
817160	UNKNOWN M05396 (M-H), BP *281.17232*, RT 3.326	M05396	Counts	257105	237317	362504	130929	142869	225287
817161	UNKNOWN M05397 (M-H), BP *473.28088*, RT 3.36271	M05397	Counts	158663	29610	61458	45502		
817162	UNKNOWN M05398 (M-H), BP *635.34811*, RT 3.37303	M05398	Counts	42718				1523137	567318
817163	UNKNOWN M05399 (M-H), BP *281.12837*, RT 3.38896	M05399	Counts	623859					
817164	UNKNOWN M05400 (M-H), BP *269.2122*, RT 3.59304	M05400	Counts		524001	502407	616713	1425953	1096334
817165	UNKNOWN M05401 (M-H), BP *314.27242*, RT 4.36217	M05401	Counts					93622	147019
817166	UNKNOWN M05402 (M-H), BP *370.33326*, RT 4.38058	M05402	Counts		58409				
817167	UNKNOWN M05403 (M-H), BP *381.29888*, RT 3.63267	M05403	Counts				18591		
817168	UNKNOWN M05404 (M-H), BP *269.1273*, RT 3.58655	M05404	Counts	594387	313696	366045			
817170	UNKNOWN M05405 (M-H), BP *627.37904*, RT 3.58615	M05405	Counts	297014					
817172	UNKNOWN M05407 (M-H), BP *479.21356*, RT 4.55872	M05407	Counts			29664	16406	145641	44685
817173	UNKNOWN M05408 (M-H), BP *618.34745*, RT 4.56265	M05408	Counts	13695	16119			156336	421686
817175	UNKNOWN M05410 (2M-H), BP *223.02096*, RT .52459	M05410	Counts		12157				
817176	UNKNOWN M05411 (M+Cl), BP *377.08832*, RT .62254	M05411	Counts	297886	1366331	413493	321644	302893	
817177	UNKNOWN M05411 (M-H), BP *341.11086*, RT .62254	M05411	Counts	134934	222417	169295	296421	91705	120066
817179	UNKNOWN M05413 (M-H), BP *227.11482*, RT .73052	M05413	Counts				27113		
817181	UNKNOWN M05414 (2M-H), BP *907.41149*, RT 4.72558	M05414	Counts						262450
817182	UNKNOWN M05414 (M-H), BP *453.20404*, RT 4.72558	M05414	Counts	88993		140510	46448	441859	
817183	UNKNOWN M05415 (M-H), BP *391.23016*, RT 4.72417	M05415	Counts	74450	76842	1082321	672070		
817184	UNKNOWN M05416 (M+Cl), BP *671.27342*, RT 4.89155	M05416	Counts		254110			934955	421044
817185	UNKNOWN M05416 (M-H), BP *635.29694*, RT 4.89155	M05416	Counts		155794	108347		123833	108242
817186	UNKNOWN M05417 (M-H), BP *267.07439*, RT 1.86835	M05417	Counts		8029588				84020692
817188	UNKNOWN M05419 (M+Cl), BP *293.05604*, RT 2.39485	M05419	Counts	82235	30715	19406	23023	20119	
817189	UNKNOWN M05419 (M-H), BP *257.08014*, RT 2.39485	M05419	Counts	141252	56449	46157		78206	27188
817190	UNKNOWN M05420 (M-H), BP *341.21368*, RT 3.82963	M05420	Counts	77022			71311		913543
817191	UNKNOWN M05421 (M-H), BP *252.0895*, RT 2.42496	M05421	Counts	697529	102499	1031360	55018	3237163	3596171
817192	UNKNOWN M05422 (M-H), BP *235.09841*, RT 2.44149	M05422	Counts		334800				
817194	UNKNOWN M05424 (M-H), BP *93.03531*, RT 2.48506	M05424	Counts	55271		88788	58998		
817197	UNKNOWN M05427 (M-H), BP *283.11947*, RT 2.65071	M05427	Counts	81553			51783	83349	181914
817200	UNKNOWN M05429 (M-H), BP *225.06606*, RT 2.66223	M05429	Counts	107721	48091	120359	88679	730545	798978
817202	UNKNOWN M05431 (M-H), BP *145.06324*, RT 2.68232	M05431	Counts		46086	123536	59472		
817203	UNKNOWN M05432 (M-H), BP *253.11322*, RT 2.69726	M05432	Counts				52738		
817204	UNKNOWN M05433 (M-H), BP *283.08614*, RT 2.70037	M05433	Counts				49561		
817205	UNKNOWN M05434 (M-H), BP *215.00291*, RT 2.72516	M05434	Counts		89453	43258	57742	21620	
817206	UNKNOWN M05435 (M-H), BP *312.128*, RT 2.97257	M05435	Counts				29953		
817208	UNKNOWN M05437 (M-H), BP *556.32889*, RT 4.557	M05437	Counts			793111	517577	46895684	14782223
817209	UNKNOWN M05438 (M-H), BP *1072.49999*, RT 4.566	M05438	Counts	53199				292623	255203
817211	UNKNOWN M05440 (M-H), BP *367.24648*, RT 4.578	M05440	Counts	95460				209517	270400
817212	UNKNOWN M05441 (M-H), BP *260.95686*, RT 4.573	M05441	Counts	26678	35478	44325	59194		
817213	UNKNOWN M05442 (M-H), BP *171.06845*, RT 7.671	M05442	Counts					177735	
817215	UNKNOWN M05443 (M-H), BP *317.02723*, RT 7.691	M05443	Counts			25782			
817217	UNKNOWN M05444 (M-H), BP *329.03068*, RT .411	M05444	Counts				13242		
817218	UNKNOWN M05445 (2M-H), BP *989.10476*, RT .396	M05445	Counts			39619			
817219	UNKNOWN M05446 (M-H), BP *129.0187*, RT .417	M05446	Counts	3575650	2098362	3834760	1329807		957570
817220	UNKNOWN M05446 (M-H-[-H2O]), BP *111.00809*, RT .417	M05446	Counts	1108711	1585376	1373268	1585113		280639
817221	UNKNOWN M05447 (M-H), BP *233.07732*, RT .423	M05447	Counts					274789	219927
817222	UNKNOWN M05447 (M-H-[-H2O]), BP *215.06686*, RT .423	M05447	Counts	1662125		328529			
817225	UNKNOWN M05448 (M-H), BP *351.01329*, RT .53	M05448	Counts		11285				
817226	UNKNOWN M05449 (M-H), BP *219.08706*, RT .435	M05449	Counts			199673			
817228	UNKNOWN M05450 (M+Cl), BP *393.00538*, RT .589	M05450	Counts		16130	136799	34404	56997	78030
817229	UNKNOWN M05450 (M-H), BP *357.02925*, RT .589	M05450	Counts	44554	32851	32661		132216	
817230	UNKNOWN M05451 (M-H), BP *277.07433*, RT .51	M05451	Counts	9294406	22668494	13992778	15975069		386510
817234	UNKNOWN M05453 (M-H), BP *209.06857*, RT 3.457	M05453	Counts	1884390	1732914	1514216	1587651	175575	133616
817235	UNKNOWN M05454 (M-H), BP *1007.38671*, RT 3.449	M05454	Counts				18982		
817237	UNKNOWN M05455 (M-H), BP *316.14145*, RT 3.499	M05455	Counts			353923			
817238	UNKNOWN M05456 (M-H), BP *313.12084*, RT 3.464	M05456	Counts	550542		1278303	236518		
817240	UNKNOWN M05458 (M-H), BP *687.41581*, RT 4.433	M05458	Counts					31816	
817241	UNKNOWN M05459 (M-H+2), BP *976.57408*, RT 4.455	M05459	Counts			26368		92259	
817242	UNKNOWN M05460 (M-H), BP *580.32867*, RT 4.438	M05460	Counts	87786			62937	2722805	5592973
817243	UNKNOWN M05461 (M-H), BP *518.32532*, RT 4.447	M05461	Counts	40819					1779486
817244	UNKNOWN M05462 (M-H), BP *433.23859*, RT 4.43	M05462	Counts	123711	64996	88129	104570	5368716	17063964
817245	UNKNOWN M05462 (M-H-[-H2O]), BP *415.22794*, RT 4.43	M05462	Counts	147731	60564	264016	201223	1071928	
817246	UNKNOWN M05463 (M-H), BP *937.4626*, RT 4.45	M05463	Counts					28583	22768
817247	UNKNOWN M05464 (M+Cl), BP *829.45006*, RT 4.5	M05464	Counts	21475					
817248	UNKNOWN M05464 (M-H), BP *793.47277*, RT 4.5	M05464	Counts			25662			
817249	UNKNOWN M05465 (M+Cl), BP *1348.78166*, RT 4.48	M05465	Counts			25492			
817252	UNKNOWN M05467 (M-H), BP *552.50251*, RT 6.625	M05467	Counts					22253	175511
817253	UNKNOWN M05468 (M-H), BP *571.24938*, RT 6.667	M05468	Counts		14086				
817254	UNKNOWN M05469 (M+Cl), BP *967.57508*, RT 6.6805	M05469	Counts		51825				
817256	UNKNOWN M05470 (M-H), BP *402.21492*, RT 3.36	M05470	Counts		65408			412602	
817257	UNKNOWN M05471 (M-H), BP *325.16768*, RT 3.339	M05471	Counts		185963	450264	221894		
817258	UNKNOWN M05471 (M-H-[-H2O]), BP *307.16039*, RT 3.339	M05471	Counts	180630			121152		
817260	UNKNOWN M05472 (M-H), BP *583.25832*, RT 3.346	M05472	Counts			32629			
817261	UNKNOWN M05473 (2M-H), BP *515.29975*, RT 3.415	M05473	Counts						423191
817262	UNKNOWN M05473 (M-H), BP *257.14831*, RT 3.415	M05473	Counts	286039		325651		269283	201640
817263	UNKNOWN M05474 (M-H), BP *217.14431*, RT 3.389	M05474	Counts	216753	142588	151159	105885	44490	85004
817264	UNKNOWN M05475 (M-H), BP *271.15597*, RT 3.343	M05475	Counts	282470	214313	600581	222196	305588	379011
817265	UNKNOWN M05476 (M-H), BP *553.33438*, RT 3.415	M05476	Counts	45734			27066	3828707	
817266	UNKNOWN M05477 (M-H), BP *509.2455*, RT 3.256	M05477	Counts			113172	111620		
817267	UNKNOWN M05478 (M-H), BP *379.21942*, RT 3.443	M05478	Counts	120314	27000	222871	194786		
817269	UNKNOWN M05479 (M-H), BP *331.1785*, RT 3.396	M05479	Counts	53184		487315	89079		
817270	UNKNOWN M05480 (M+Cl), BP *1049.62098*, RT 4.379	M05480	Counts	40827		23446		1560610	6246487
817271	UNKNOWN M05480 (M-H), BP *1013.64593*, RT 4.379	M05480	Counts	69353	15429	16471			72735
817272	UNKNOWN M05481 (M-H), BP *439.38048*, RT 4.359	M05481	Counts						19966
817274	UNKNOWN M05482 (M-H), BP *407.22272*, RT 4.3	M05482	Counts			88044	39219		
817275	UNKNOWN M05482 (M-H-[-H2O]), BP *389.21222*, RT 4.3	M05482	Counts				12935		
817278	UNKNOWN M05484 (M-H), BP *473.28552*, RT 4.394	M05484	Counts	1518526	2017833	1894020	12867783	1539562	1295166
817279	UNKNOWN M05485 (M-H), BP *1025.44055*, RT 4.376	M05485	Counts				85431		
817280	UNKNOWN M05486 (M-H), BP *413.2024*, RT 3.4	M05486	Counts	163181	351200	67915	64123		
817281	UNKNOWN M05487 (M-H), BP *297.16005*, RT 3.377	M05487	Counts	278383	397244	264954	241046		
817282	UNKNOWN M05488 (M-H), BP *277.17503*, RT 3.481	M05488	Counts	685436	374031	457745	114885		904035
817283	UNKNOWN M05489 (M-H), BP *609.34382*, RT 3.437	M05489	Counts	30455	70380				
817284	UNKNOWN M05489 (M-H-[-H2O]), BP *591.33113*, RT 3.437	M05489	Counts	62232	28294				309636
817285	UNKNOWN M05490 (M-H-[-H2O]), BP *497.28422*, RT 3.424	M05490	Counts	509817	534940		102955		
817286	UNKNOWN M05491 (M-H), BP *370.29912*, RT 4.448	M05491	Counts	24745		15898	33486		
817287	UNKNOWN M05492 (M-H), BP *246.94115*, RT 4.436	M05492	Counts	33242	53642	26501			
817289	UNKNOWN M05493 (M-H), BP *660.43794*, RT 6.4685	M05493	Counts						25836
817290	UNKNOWN M05494 (M-H), BP *563.4692*, RT 6.527	M05494	Counts						22048
817293	UNKNOWN M05495 (M-H-[-H2O]), BP *223.13262*, RT 3.347	M05495	Counts	264677	240551	327325	259594	212560	226444
817294	UNKNOWN M05496 (M-H), BP *185.11836*, RT 3.347	M05496	Counts				40740	28160	71217
817295	UNKNOWN M05497 (M-H), BP *504.99403*, RT 3.355	M05497	Counts					306773	
817296	UNKNOWN M05498 (M-H), BP *331.26777*, RT 4.376	M05498	Counts	10351020	5676148	7900099	6571949	142272521	345556216
817297	UNKNOWN M05499 (M-H), BP *485.27355*, RT 3.34	M05499	Counts		40199				
817298	UNKNOWN M05500 (M-H), BP *338.16649*, RT 3.339	M05500	Counts	28092			23074		
817301	UNKNOWN M05503 (2M-H), BP *515.29975*, RT 3.426	M05503	Counts						412297
817302	UNKNOWN M05503 (M-H), BP *257.14831*, RT 3.426	M05503	Counts	286557		323830		271980	201638
817303	UNKNOWN M05504 (M-H), BP *197.15423*, RT 3.381	M05504	Counts	225898	229340	321672	215776		
817304	UNKNOWN M05505 (2M-H), BP *543.31843*, RT 3.365	M05505	Counts	50096					
817305	UNKNOWN M05505 (M-H), BP *271.15616*, RT 3.365	M05505	Counts	285991	212650	630282	213273	305341	378411
817309	UNKNOWN M05508 (M-H), BP *437.32834*, RT 3.5805	M05508	Counts	9977		89779	67657		
